idx,phase,g,GT,classification,Delta,within_budget,lfd_ok,lfd_Delta,nStatus,unique_inner_solves,wall_s,timestamp
1,anchor,-0.39407748553985067,0.40414052220195673,FiniteSolved,0.16237364283809735,true,true,0.16237364283809735,0,0,0.0,2026-07-30T22:13:48.904
2,expand,-0.3865658914561648,-0.09585947779804371,InfiniteDeltaCertified,Inf,false,false,NaN,-999,2,2.674437999725342,2026-07-30T22:13:58.476
3,polish,-0.39031698649911417,0.15414052220195096,AboveEvaluationCap,37.51048760675647,false,false,NaN,-999,2,1.8292410373687744,2026-07-30T22:14:00.873
4,polish,-0.39332463114803384,0.35414052220195114,FiniteSolved,0.18825882018966072,true,true,0.18825882018966072,0,209,111.78682112693787,2026-07-30T22:15:53.213
5,polish,-0.3927226195753676,0.31414052220195554,FiniteSolved,0.21754533682155652,true,false,0.21754533682155652,0,199,106.97931098937988,2026-07-30T22:17:40.790
6,polish,-0.39302359516020635,0.33414052220194224,FiniteSolved,0.1824914746846079,true,true,0.1824914746846079,0,212,134.79855012893677,2026-07-30T22:19:56.140
7,polish,-0.3928730998189284,0.32414052220195444,FiniteSolved,0.17028817551332143,true,true,0.17028817551332143,0,200,131.28824591636658,2026-07-30T22:22:08.343
8,polish,-0.3927978578101227,0.319140522201955,FiniteSolved,0.14712383211952793,true,true,0.14712383211952793,0,206,116.95335102081299,2026-07-30T22:24:05.761
