idx,phase,g,GT,classification,Delta,within_budget,lfd_ok,lfd_Delta,nStatus,unique_inner_solves,wall_s,timestamp
1,anchor,-0.5063500125675857,7.586576796053218,FiniteSolved,0.48218856719657405,true,true,0.482188567196574,0,0,0.0,2026-07-30T22:13:50.093
2,expand,-0.5144877510917,8.086576796053224,FiniteSolved,0.7105960509449273,false,true,0.7105960509449273,0,12,10.866420030593872,2026-07-30T22:14:08.842
3,polish,-0.5079740322222195,7.686576796053224,FiniteSolved,0.5192019426326353,false,true,0.5192019426326353,0,10,7.266589164733887,2026-07-30T22:14:17.628
4,polish,-0.5071312975262032,7.634698407750562,FiniteSolved,0.49952793179898025,true,true,0.49952793179898025,0,10,6.397069215774536,2026-07-30T22:14:24.748
5,polish,-0.5072998065922347,7.645074085411096,FiniteSolved,0.5034027353281338,false,true,0.5034027353281338,0,10,6.027569055557251,2026-07-30T22:14:31.494
6,polish,-0.5071649978250272,7.636773543282671,FiniteSolved,0.5002821387274742,false,true,0.5002821387274742,0,10,6.776350975036621,2026-07-30T22:14:39.006
