idx,t_elapsed,Delta_dual,inner_status,delta_feasible
1,1.0640990734100342,0.1296445841730066,0,true
2,9.443214893341064,0.09102856288191301,0,true
3,28.464771032333374,4.049756060866539,0,false
4,33.877251863479614,0.5778750892575293,0,true
5,38.32946991920471,0.17955722428864754,0,true
6,42.76370906829834,0.09938250864429225,0,true
7,46.224555015563965,0.08616989834699741,0,true
8,53.56817293167114,0.08164718303689826,0,true
9,60.88653302192688,0.07780941046059447,0,true
10,68.16588997840881,0.07631538827983451,0,true
11,75.40631008148193,0.07372501785394196,0,true
12,84.10672092437744,0.16964979264501195,0,true
13,88.05359101295471,0.09108908809273288,0,true
14,92.03329491615295,0.07552760302687231,0,true
15,95.99443888664246,0.07276726090508137,0,true
16,103.30422186851501,0.07000876652468224,0,true
17,110.60111403465271,0.069267847865126,0,true
18,117.8993649482727,0.0699946950229444,0,true
19,122.29277801513672,0.0689623079976604,-101,true
20,129.71537804603577,0.06712803081912726,0,true
21,137.0439648628235,0.06567755372061175,0,true
22,143.90735387802124,0.06522515184907751,0,true
23,150.22809290885925,0.06418100510193026,0,true
24,158.61166787147522,0.20066004631804524,0,true
25,162.0488739013672,0.09644412583145746,0,true
26,166.4607880115509,0.07153151039492138,-101,true
27,169.92254495620728,0.06514460975952274,0,true
28,173.86293697357178,0.06415293356455061,0,true
29,181.19411897659302,0.06306988228123464,0,true
30,189.48369193077087,0.06368623388186509,-101,true
31,193.44916605949402,0.06318851917160263,0,true
32,196.93350386619568,0.06300969125907689,0,true
33,203.86755800247192,0.06221524880587569,0,true
34,211.2736930847168,0.06103099648529763,0,true
35,218.6590440273285,0.060370776604459116,0,true
36,226.0629620552063,0.059289262169551875,0,true
37,232.85839009284973,0.059086010663805553,0,true
38,238.63720798492432,0.05854086000330254,0,true
39,249.44102907180786,4.287550282492227,0,false
40,255.2934970855713,0.5442474910591752,0,true
41,259.2328450679779,0.16462457974831773,0,true
42,263.1765830516815,0.08233132928097708,0,true
43,266.63716292381287,0.06310851691325738,0,true
44,271.0866138935089,0.05909471606170167,0,true
45,274.0925998687744,0.05822093707409358,0,true
46,282.5069890022278,0.057846285436120845,0,true
47,289.89295387268066,0.05744334145143337,0,true
48,297.31784105300903,0.057096716839536335,0,true
49,304.152724981308,0.056608269436349806,0,true
50,311.005215883255,0.05645166352651666,0,true
51,317.85555505752563,0.05639987495919856,0,true
52,324.13710594177246,0.05600330929971263,0,true
