radius,dir_idx,sign,gp,Delta,feasible,improved
0.001,13,-1.0,0.8926359584642946,0.9999847935176708,true,false
0.001,14,1.0,0.8926359584642946,1.0000029138152433,false,false
0.001,14,-1.0,0.8926359584642946,0.9999823934225622,true,false
0.001,15,1.0,0.8926359584642946,0.9999861178110434,true,false
0.001,15,-1.0,0.8926359584642946,0.9999711150021555,true,false
0.001,16,1.0,0.8926359584642946,1.0000028816621582,false,false
0.001,16,-1.0,0.8926359584642946,0.9999822961892959,true,false
0.001,17,1.0,0.8923493712041395,1.0133359456296966,false,false
0.001,17,-1.0,0.8929225457244496,0.9870433387627077,true,false
0.001,18,1.0,0.8926166340117154,1.000655661398954,false,false
0.001,18,-1.0,0.8926552829168737,0.9993247042360899,true,false
0.001,19,1.0,0.8926634438653368,0.9990059324394805,true,false
0.001,19,-1.0,0.8926084730632523,1.001301090528284,false,false
0.001,20,1.0,0.8926171959111477,1.0010492300009979,false,false
0.001,20,-1.0,0.8926547210174414,0.9989342879713464,true,false
0.001,21,1.0,0.8926880592886742,0.9977733563362785,true,false
0.001,21,-1.0,0.8925838576399149,1.0022363827188845,false,false
0.001,22,1.0,0.8928226662101778,0.9920580670032495,true,false
0.001,22,-1.0,0.8924492507184113,1.0080730978957886,false,false
0.001,23,1.0,0.8923159057111162,1.014601372993002,false,false
0.001,23,-1.0,0.8929560112174729,0.9859186882010607,true,false
0.001,24,1.0,0.892559983135741,1.0035956494357503,false,false
0.001,24,-1.0,0.8927119337928481,0.9964114671232062,true,false
0.001,25,1.0,0.8926359330167617,1.0002085106932643,false,false
0.001,25,-1.0,0.8926359839118274,1.000091699609956,false,false
0.001,26,1.0,0.8927604495051136,0.994832949556777,true,false
0.001,26,-1.0,0.8925114674234755,1.0059351090208484,false,false
0.001,27,1.0,0.8927212877169726,0.9960371636947944,true,false
0.001,27,-1.0,0.8925506292116165,1.0040766811240824,false,false
0.001,28,1.0,0.8931190033935443,0.9787320115852552,true,false
0.001,28,-1.0,0.8921529135350448,1.0222832570827036,false,false
0.001,29,1.0,0.892767126510452,0.9944600113572521,true,false
0.001,29,-1.0,0.8925047904181371,1.006291270528566,false,false
0.001,30,1.0,0.8924372642541131,1.009109209830076,false,false
0.001,30,-1.0,0.892834652674476,0.9910709428309397,true,false
0.001,31,1.0,0.8928308611193747,0.9914324063119838,true,false
0.001,31,-1.0,0.8924410558092144,1.0087320223459562,false,false
0.001,32,1.0,0.8928191819605105,0.9917422413508897,true,false
0.001,32,-1.0,0.8924527349680786,1.0083576843776703,false,false
0.001,33,1.0,0.8927348920327878,0.9954355857095532,true,false
0.001,33,-1.0,0.8925370248958013,1.0045930604436129,false,false
0.001,34,1.0,0.8929149446363396,0.987755079943059,true,false
0.001,34,-1.0,0.8923569722922495,1.012880416649526,false,false
0.001,35,1.0,0.8926220320776215,1.0007454638908466,false,false
0.001,35,-1.0,0.8926498848509676,0.9996291118667644,true,false
0.001,36,1.0,0.8931183462605912,0.9787914111807064,true,false
0.001,36,-1.0,0.8921535706679979,1.0223095629890313,false,false
0.005,1,1.0,0.8976359584642946,0.8162966275554687,true,false
0.005,1,-1.0,0.8876359584642945,1.3182577274303537,false,false
0.005,2,1.0,0.8926359584642946,1.0001265802358328,false,false
0.005,2,-1.0,0.8926359584642946,1.0004998944868078,false,false
0.005,3,1.0,0.8926359584642946,1.0000004416682944,true,false
0.005,3,-1.0,0.8926359584642946,1.000123973826043,false,false
0.005,4,1.0,0.8926359584642946,1.0001430198926575,false,false
0.005,4,-1.0,0.8926359584642946,1.0006082058332257,false,false
0.005,5,1.0,0.8926359584642946,1.0002196111163963,false,false
0.005,5,-1.0,0.8926359584642946,0.9999821584946331,true,false
0.005,6,1.0,0.8926359584642946,1.0002131547029802,false,false
0.005,6,-1.0,0.8926359584642946,0.9996568780113886,true,false
0.005,7,1.0,0.8926359584642946,0.9994903821536207,true,false
0.005,7,-1.0,0.8926359584642946,1.0007549075531863,false,false
0.005,8,1.0,0.8926359584642946,1.0005007940568564,false,false
0.005,8,-1.0,0.8926359584642946,0.9997843358527129,true,false
0.005,9,1.0,0.8926359584642946,1.0002618525279259,false,false
0.005,9,-1.0,0.8926359584642946,0.9997495210463776,true,false
0.005,10,1.0,0.8926359584642946,1.0003926236355771,false,false
0.005,10,-1.0,0.8926359584642946,1.0008393914002476,false,false
0.005,11,1.0,0.8926359584642946,1.0002737478026296,false,false
0.005,11,-1.0,0.8926359584642946,0.9998815226861717,true,false
0.005,12,1.0,0.8926359584642946,1.0005495386076184,false,false
0.005,12,-1.0,0.8926359584642946,1.0003176607305015,false,false
0.005,13,1.0,0.8926359584642946,1.000814664771204,false,false
0.005,13,-1.0,0.8926359584642946,0.9999897324997886,true,false
0.005,14,1.0,0.8926359584642946,1.0000208614949804,false,false
0.005,14,-1.0,0.8926359584642946,0.9999770462781665,true,false
0.005,15,1.0,0.8926359584642946,1.0000195101412142,false,false
0.005,15,-1.0,0.8926359584642946,0.9999726658623829,true,false
0.005,16,1.0,0.8926359584642946,1.000019582958647,false,false
0.005,16,-1.0,0.8926359584642946,0.9999754542092437,true,false
0.005,17,1.0,0.8912030221635194,1.0696331827934238,false,false
0.005,17,-1.0,0.8940688947650697,0.9414145315839172,true,false
0.005,18,1.0,0.8925393362013988,1.005186189665325,false,false
0.005,18,-1.0,0.8927325807271903,0.9966583738544518,true,false
0.005,19,1.0,0.8927733854695056,0.9947391994006546,true,false
0.005,19,-1.0,0.8924985314590835,1.0074704255303923,false,false
0.005,20,1.0,0.8925421456985605,1.004702791726694,false,false
0.005,20,-1.0,0.8927297712300286,0.9969718048744828,true,false
0.005,21,1.0,0.8928964625861927,0.9894744205577747,true,false
0.005,21,-1.0,0.8923754543423964,1.0137270304276953,false,false
0.005,22,1.0,0.893569497193711,0.9600207706720798,true,false
0.005,22,-1.0,0.8917024197348781,1.0457853146599578,false,false
0.005,23,1.0,0.8910356946984027,1.0786446302131842,false,false
