label,n,median_s,min_s,max_s,p90_s,p95_s,mean_s,std_s,mean_alloc_bytes,total_alloc_bytes,mean_gc_s,total_gc_s
TOTAL_RUN,1,1898.560785608,1898.560785608,1898.560785608,1898.560785608,1898.560785608,1898.560785608,0.0,4.56574894184e11,456574894184,46.020672356,46.020672356
inner_dual_fg_callback_compressed,2101,0.022681926,0.007451842,0.562136348,0.041600418,0.051093606,0.026722934362684435,0.01852452428786401,2.5763441104236078e6,5412898976,0.0005635876625416468,1.184097679
inner_dual_hessian_callback_compressed,962,1.255634095,0.69930546,1.969331074,1.5265222663999998,1.6154977148999998,1.2580309391309774,0.2136445653606496,1143.5509355509355,1100096,0.0,0.0
inner_knitro_dual_solve_compressed,142,7.22678561,0.022122408,139.26401596,18.5478970679,23.906510747849993,9.076551293704226,14.72294589538023,3.898024642253521e7,5535194992,0.008338716049295775,1.1840976790000002
