family,block,nthreads,t_min_s,t_mean_s,point
cm_meanzc,H_EZ(=HEM),8,1.280644943,1.3534375388333333,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_EZ(=HEM)_threaded,8,0.248569558,0.39753398116666666,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_reference,8,0.258584297,0.2722233901666667,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_blas_syrk,8,0.14365737,0.18175643866666666,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_blas_gemm,8,0.280401788,0.3048619323333333,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_threaded_packed,8,1.109331467,1.3685699393333335,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_CZ_prep(fill),8,1.066863599,1.2413350258333333,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_CZ_prep(fill)_threaded,8,1.159549117,1.1976659963333331,non_calibration_UNSOLVED_TIMING_ONLY
cm_meanzc,H_EE(core-only),8,0.052339207,0.07037913216666668,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,bintables(threaded),8,0.153268411,0.20218949100000003,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ_centering_prep(fill_S=true),8,0.084110346,0.08725350083333333,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_EZ_Snu_prep,8,0.000222134,0.00024344333333333333,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_EZ(=HEM),8,1.07993529,1.2299130056666667,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_EZ(=HEM)_threaded,8,0.272962328,0.29701500783333334,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_reference,8,0.199153347,0.2207704298333333,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_blas_syrk,8,0.193378243,0.2121984941666667,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_blas_gemm,8,0.24657607,0.28526163116666664,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_ZZ(=HMM)_threaded_packed,8,1.036012254,1.1293509531666668,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_CZ_prep(fill),8,1.018357389,1.0828493063333333,solver_trajectory_UNSOLVED_TIMING_ONLY
cm_meanzc,H_CZ_prep(fill)_threaded,8,1.178089837,1.2527067755,solver_trajectory_UNSOLVED_TIMING_ONLY
