idx,t_elapsed,Delta_dual,inner_status,verified
49,852.3008470535278,0.35783537306068225,0,true
50,881.7327880859375,0.35650393295367094,0,true
51,909.6367101669312,0.40004021703906567,0,true
52,910.8332741260529,0.36951296893769014,0,true
53,912.0085389614105,0.3592169661806402,0,true
54,913.7318551540375,0.35653811886371484,0,true
55,914.7826240062714,0.3556752956533059,0,true
56,942.2886481285095,0.35461149549450144,0,true
57,969.8823561668396,0.3537450508474782,0,true
58,997.5852241516113,0.35245238760954073,0,true
59,1025.2355811595917,0.35127125884070115,0,true
60,1053.8685581684113,1.2370623678322747,0,true
61,1055.055494070053,0.4475169604116771,0,true
62,1056.2621421813965,0.36902261827293814,0,true
63,1057.3047211170197,0.3523089949147777,0,true
64,1058.5159239768982,0.3502023685849254,0,true
65,1086.7711629867554,0.3473760766771744,0,true
67,1135.9393770694733,0.5088679404649592,0,true
68,1137.0407021045685,0.37556989160956944,0,true
69,1138.1259219646454,0.34988342669584005,0,true
70,1139.2666680812836,0.3458055708031807,0,true
71,1167.1140439510345,0.34365484085435916,0,true
72,1194.9656870365143,0.3427882234240814,0,true
73,1222.8191809654236,0.43067970790891413,0,true
74,1223.864734172821,0.36524707685853186,0,true
75,1225.028834104538,0.3490221611240475,0,true
76,1226.0722851753235,0.34397914656988526,0,true
77,1227.1298279762268,0.34271412749535846,0,true
78,1255.139232158661,0.34155845784395616,0,true
79,1283.0219061374664,0.3785612469245937,0,true
80,1284.088679075241,0.34753403242871833,0,true
81,1285.1752891540527,0.3411918279433373,0,true
82,1312.832631111145,0.33933343503456803,0,true
83,1340.6025161743164,0.3393425434391648,0,true
84,1341.692146062851,0.3391150458431983,0,true
85,1369.377562046051,0.3456940027998789,0,true
86,1370.424695968628,0.33894520498455344,0,true
87,1397.9291591644287,0.3369006420198424,0,true
88,1425.4526159763336,0.33683768077916654,0,true
89,1452.975214958191,0.33804233731159455,0,true
90,1453.9952411651611,0.33665774563995954,0,true
91,1481.5522661209106,0.3369658447487846,0,true
92,1482.5874691009521,0.33617561141496116,0,true
93,1510.2375020980835,0.3374577049080594,0,true
94,1511.3049280643463,0.33601072147036626,0,true
95,1538.8441760540009,0.3370246142644916,0,true
96,1539.8776590824127,0.336873486926908,0,true
97,1540.9165720939636,0.33649706561852416,0,true
98,1541.9596190452576,0.33593865726987954,0,true
99,1569.5055940151215,0.3378068331970015,0,true
100,1570.5322711467743,0.33689707595840485,0,true
101,1571.5610611438751,0.33657259809057094,0,true
102,1573.1601910591125,0.3363103963127774,0,true
103,1574.2269260883331,0.33631896841502973,0,true
104,1575.2488961219788,0.33581699221838807,0,true
105,1602.8212630748749,0.3361201481348614,0,true
106,1603.844141960144,0.3362776302118162,0,true
107,1604.8738210201263,0.33634345142495176,0,true
108,1605.906949043274,0.3363195852563677,0,true
109,1607.4292800426483,0.3358310862143359,0,true
110,1608.588581085205,0.3358154670244351,0,true
111,1636.5031530857086,0.33583099446682296,0,true
112,1637.5396971702576,0.3358176948460781,0,true
113,1638.5677571296692,0.33581658087947175,0,true
114,1639.5922210216522,0.3358160239380067,0,true
115,1641.1791529655457,0.3358157454777342,0,true
116,1642.2502400875092,0.3358156062502124,0,true
117,1643.296292066574,0.33581553663710956,0,true
118,1644.3861660957336,0.33581550183071723,0,true
119,1645.4742920398712,0.3358154844275611,0,true
120,1647.0087339878082,0.3358154757259984,0,true
121,1648.103852033615,0.3358154713752162,0,true
122,1649.2890861034393,0.33581546919982497,0,true
123,1650.404587984085,0.3358154681121304,0,true
124,1651.4685349464417,0.3358154675682834,0,true
125,1652.4889180660248,0.33581546729636225,0,true
126,1654.0145530700684,0.33581546716039473,0,true
127,1655.0787370204926,0.335815467092418,0,true
128,1656.1388039588928,0.33581546705842896,0,true
129,1657.1568040847778,0.33581546704143095,0,true
130,1658.3034660816193,0.3358154670329343,0,true
131,1659.3378970623016,0.3358154670286849,0,true
132,1660.486155986786,0.33581546702656223,0,true
133,1662.1131761074066,0.335815467025499,0,true
134,1663.3558521270752,0.33581546702496673,0,true
135,1664.3964490890503,0.33581546702469955,0,true
136,1665.5531561374664,0.3358154670245682,0,true
137,1666.7021100521088,0.33581546702450327,0,true
