idx,t_elapsed,Delta_dual,inner_status,delta_feasible
76,1208.60791015625,2.7999664904843855,0,false
77,1210.0140550136566,0.7312013287854245,0,true
78,1211.4340980052948,0.4400385104887015,0,true
79,1212.5988881587982,0.3783700411408638,0,true
80,1213.9655861854553,0.36662491641876643,0,true
81,1215.2906980514526,0.36456685663089605,0,true
82,1243.896112203598,0.3626806259980626,0,true
83,1272.122076034546,0.3642292930536447,0,true
84,1273.3307781219482,0.3635275153413794,0,true
85,1274.6165390014648,0.3636816327825395,-101,true
86,1275.8473842144012,0.3627133434995892,0,true
87,1277.2271010875702,0.3628046388877266,-101,true
88,1278.3830740451813,0.3627522671847856,0,true
89,1279.6319379806519,0.36272853865167,0,true
90,1280.735288143158,0.36265209967805534,0,true
91,1292.2192080020905,0.36266138111571594,0,true
92,1293.3020150661469,0.36265874844197143,0,true
93,1294.2201721668243,0.3627120507432895,0,true
94,1295.2929711341858,0.3626793995545746,0,true
95,1296.4838240146637,0.36266190819801447,0,true
96,1297.4402041435242,0.36267744152371834,0,true
97,1298.516930103302,0.36265067825738717,-101,true
98,1309.6166841983795,0.3626776559623672,0,true
99,1310.528774023056,0.3626772209107527,0,true
100,1311.375193119049,0.36265917677395965,0,true
101,1312.4025490283966,0.362646728195948,0,true
102,1323.505439043045,0.3626776517586496,-101,true
103,1324.6447150707245,0.36269158576612626,0,true
104,1325.6791551113129,0.3626562136217234,0,true
105,1326.5315070152283,0.36264327161289334,0,true
106,1337.3353600502014,0.3626775266201907,0,true
107,1338.455607175827,0.3626897952358576,0,true
108,1339.5821220874786,0.36265359024058147,0,true
109,1340.7171280384064,0.36265663000493076,0,true
110,1341.5625281333923,0.3626581499540399,0,true
111,1342.9150221347809,0.36265890994532984,0,true
112,1343.8832790851593,0.3626428916076666,0,true
113,1355.3158130645752,0.36265663008681204,-101,true
114,1356.294958114624,0.36265795999890227,0,true
115,1357.1998221874237,0.362658624967759,0,true
116,1358.3927960395813,0.3626589574553901,0,true
117,1359.4744110107422,0.3626591237000064,0,true
118,1360.8444690704346,0.36265920682251296,0,true
119,1361.7797770500183,0.36264285004604374,0,true
120,1389.4716651439667,0.3626589574563693,0,true
121,1390.4979181289673,0.3626591029198894,-101,true
122,1391.3908960819244,0.36265917565180217,0,true
123,1392.2671830654144,0.3626592120177977,0,true
124,1393.0585100650787,0.36265923020080504,0,true
125,1393.9162020683289,0.3626592392923107,0,true
126,1394.7946100234985,0.3626428455002585,0,true
127,1405.434545993805,0.3626592120178098,0,true
128,1406.2756841182709,0.362659227927934,0,true
129,1407.146651983261,0.36265923588299664,0,true
130,1408.0464479923248,0.3626592398605315,0,true
131,1409.2181210517883,0.3626428435114786,0,true
132,1420.1302859783173,0.3626592279279366,0,true
133,1421.145583152771,0.362659234888617,-101,true
134,1422.7133011817932,0.3626592383689572,0,true
135,1423.8471159934998,0.362659240109127,0,true
136,1424.9359362125397,0.3626428426413891,0,true
137,1436.812227010727,0.3626592348886169,-101,true
138,1437.8551950454712,0.3626592379339129,0,true
139,1438.6827840805054,0.36265923945656414,0,true
140,1439.6630489826202,0.3626592402178883,0,true
141,1440.7415790557861,0.3626428422607218,0,true
142,1452.0971820354462,0.3626592379339144,0,true
143,1452.942589044571,0.3626592392662313,0,true
144,1454.1076400279999,0.36265923993238963,0,true
145,1455.193067073822,0.3626592402654703,-101,true
146,1456.3768479824066,0.3626428420941815,0,true
147,1468.1258671283722,0.3626592392662311,0,true
148,1469.1993231773376,0.3626592398491212,0,true
149,1470.386964082718,0.3626592401405655,0,true
150,1471.8197360038757,0.3626592402862869,0,true
151,1472.6127841472626,0.36264284202132047,0,true
152,1501.5295670032501,0.3626592398491213,0,true
153,1502.5985131263733,0.3626592401041355,0,true
154,1503.58469414711,0.36265924023164287,0,true
155,1504.6167800426483,0.36265924029539626,0,true
156,1505.6458940505981,0.3626592403272727,0,true
157,1507.1400911808014,0.36264284200538277,-101,true
158,1518.4850451946259,0.3626592402316429,0,true
159,1519.3094301223755,0.36265924028742763,0,true
160,1520.3007791042328,0.3626592403153185,0,true
161,1521.3237731456757,0.36265924032926516,0,true
162,1522.2379891872406,0.3626592403362374,0,true
163,1523.2281889915466,0.36264284200189584,0,true
164,1534.647104024887,0.3626592403153187,0,true
165,1535.5107591152191,0.36265924032752217,0,true
166,1537.0271050930023,0.36265924033362296,-101,true
167,1537.8367321491241,0.3626592403366741,0,true
168,1538.8318161964417,0.3626592403381997,0,true
169,1539.76979804039,0.3626428420011337,0,true
170,1550.6341440677643,0.36265924033362473,0,true
171,1551.5749139785767,0.3626592403362921,0,true
172,1552.4976551532745,0.36265924033762803,0,true
173,1553.283254146576,0.36265924033829516,0,true
174,1554.1641709804535,0.36264284200080105,0,true
