idx,t_elapsed,Delta_dual,inner_status,delta_feasible
43,469.84998393058777,0.00047311145202473813,0,true
44,471.19944190979004,0.0003108226258592858,0,true
45,482.9265899658203,0.00027309811525436003,0,true
46,494.4100408554077,0.0002676802917896295,0,true
47,522.859769821167,0.0034404061170606828,0,true
48,523.9576499462128,0.000920258363660486,0,true
49,525.0955889225006,0.0003816899699516891,0,true
50,526.140508890152,0.0002716138920727401,0,true
51,527.274386882782,0.0002493422715780028,0,true
52,538.810427904129,0.0002326808520595601,0,true
53,550.1244750022888,0.0002245754058992174,0,true
54,577.7461698055267,0.00021958549872771186,0,true
55,589.4605128765106,0.00022401115339666633,0,true
56,590.7335798740387,0.00021431101577076256,-101,true
57,602.0271990299225,0.00020632495872215947,0,true
58,630.2142608165741,0.0018474015247525767,0,true
59,631.5961818695068,0.0005836094219110492,0,true
60,632.6836647987366,0.0002827920946768245,0,true
61,634.2078149318695,0.00021604054739105636,0,true
62,635.2425878047943,0.00020041489937865808,0,true
63,646.9796760082245,0.00018473446852332074,0,true
64,658.2363348007202,0.0018534667994639308,0,true
65,659.3137469291687,0.0005812865525327734,0,true
66,660.4601728916168,0.0002736782328173344,0,true
67,661.5516309738159,0.00019626121365801008,0,true
68,662.766786813736,0.00018482272442420374,0,true
69,664.0425679683685,0.00018024781621292128,0,true
70,675.4707078933716,0.000166633363922428,0,true
71,686.84605884552,0.008480915238195923,0,true
72,687.9999649524689,0.002215417661929882,0,true
73,689.4046988487244,0.0006596823762352531,0,true
74,690.6344509124756,0.00026554715710839084,0,true
75,691.8153069019318,0.00018133904989610242,0,true
76,692.7771699428558,0.00016464922717080287,0,true
77,704.0987060070038,0.00015764171821480434,-101,true
78,731.7254869937897,0.0001480567367289293,0,true
79,742.9299929141998,0.0005997487486228354,0,true
80,744.1854839324951,0.00024094148894008576,-101,true
81,745.3058278560638,0.0001582584923569298,0,true
82,746.5282838344574,0.00014370438007088818,-101,true
83,757.708034992218,0.0001390034670340315,0,true
84,768.8392088413239,0.00014132688456386608,0,true
85,769.8189280033112,0.0001391023890078642,0,true
86,771.0970678329468,0.00014016448217645533,0,true
87,772.0372970104218,0.00013905551424043248,0,true
88,773.1449308395386,0.00013764321758934892,-101,true
89,799.5972518920898,0.00015706277394267638,0,true
90,800.5732049942017,0.00013813445957458514,0,true
91,801.6855199337006,0.00013529331231012945,0,true
92,812.3215088844299,0.0001332576649505858,-101,true
93,822.774011850357,0.00013563705918367625,0,true
94,823.9238338470459,0.00013157242747345075,-101,true
95,834.9994239807129,0.00012675636788165502,0,true
96,846.4421579837799,0.00012761732785555107,0,true
97,847.6285848617554,0.00012801557054478775,0,true
98,849.051882982254,0.00012516116390971186,0,true
99,876.9361310005188,0.00021055383525869808,0,true
100,878.0904278755188,0.00013668712272866873,0,true
101,879.362352848053,0.00012214620029713056,-101,true
102,890.8820929527283,0.00011604980940239767,-101,true
103,902.0522048473358,0.00022323068661113437,0,true
104,903.1149888038635,0.00014771926010955736,0,true
105,904.2066769599915,0.00012463297263469821,0,true
106,905.2839798927307,0.00011570815095242397,0,true
107,915.8964807987213,0.00011164470391280015,0,true
108,927.1446290016174,0.0005877721619308003,0,true
109,928.4229969978333,0.00022198481995566193,0,true
110,929.554652929306,0.00013891635535376182,0,true
111,930.7145478725433,0.00011650711925755813,0,true
112,932.0590238571167,0.00011097556577440373,0,true
113,943.271479845047,0.00010788609113612045,0,true
114,970.7685639858246,0.000317544856664132,0,true
115,971.9238657951355,0.00015651352196305505,0,true
116,972.9034779071808,0.00011868056545575932,0,true
117,974.1960158348083,0.0001090447780843653,0,true
118,975.3503439426422,0.00010699954937613165,0,true
119,986.6605508327484,0.00010598012814885834,0,true
120,997.8245298862457,0.00010835702880752378,0,true
121,998.986074924469,0.00010424946923874619,0,true
122,1010.1839499473572,0.00010347937911353145,0,true
123,1021.9187228679657,0.00016403190939266604,0,true
124,1023.097503900528,0.00011633282282956182,0,true
125,1024.724555015564,0.00010348446050693998,0,true
126,1026.009677886963,0.00010158754854151632,0,true
127,1037.6357209682465,9.999902344190917e-5,-101,true
128,1065.5434308052063,0.00012120200459136877,0,true
129,1066.6162068843842,0.00010449666166631767,0,true
130,1067.891812801361,9.849742808384265e-5,0,true
131,1078.3619408607483,9.810461522368202e-5,0,true
132,1089.372731924057,9.915907875258787e-5,0,true
133,1090.6068439483643,9.800685360220483e-5,0,true
134,1101.732481956482,9.679156133490989e-5,0,true
135,1112.9718759059906,0.00014917727200004015,-101,true
136,1114.389247894287,0.00010953698765385389,0,true
137,1115.4537088871002,9.939422441798011e-5,0,true
138,1117.0287508964539,9.641424479452334e-5,0,true
139,1128.3843569755554,9.619803989166829e-5,-101,true
140,1156.0740368366241,9.75622727420466e-5,0,true
141,1157.257530927658,9.412219116982927e-5,0,true
142,1168.357638835907,9.250120469544828e-5,0,true
143,1179.7183198928833,0.00010087916061644348,-101,true
144,1180.8880100250244,9.171401538780648e-5,0,true
145,1192.0296878814697,8.879149251759473e-5,-101,true
146,1203.1968429088593,0.0002708563007209812,0,true
147,1204.387102842331,0.00013067092490888496,0,true
148,1205.4742469787598,9.601856502509315e-5,0,true
149,1206.8305690288544,8.873006961050489e-5,0,true
150,1218.1399569511414,8.546722613781067e-5,0,true
151,1245.9875719547272,0.00015265901025725756,0,true
152,1247.2454237937927,0.00010083217448280724,0,true
153,1248.2981009483337,8.742033338923602e-5,0,true
154,1249.2814729213715,8.505472955856576e-5,0,true
155,1260.4713578224182,8.568662859633402e-5,0,true
156,1261.5504310131073,8.452612399874245e-5,0,true
157,1272.9462509155273,8.99584947065072e-5,0,true
158,1274.1800298690796,8.540701409015282e-5,-101,true
159,1275.5865638256073,8.363314963376786e-5,0,true
160,1287.076474905014,8.284623846455935e-5,0,true
161,1298.618746995926,9.384033901602585e-5,-101,true
162,1299.7940227985382,8.63828510234124e-5,0,true
163,1300.9711699485779,8.315017067672041e-5,0,true
164,1302.102059841156,8.258429041156769e-5,0,true
165,1313.4440488815308,8.268787764378786e-5,0,true
166,1314.4470520019531,8.186408662599774e-5,0,true
167,1342.1605348587036,0.00010220320084072804,0,true
