idx,t_elapsed,Delta_dual,inner_status,delta_feasible
135,1373.2747149467468,1.0035918361585847,0,false
136,1374.6174230575562,0.9996447976565253,0,true
137,1402.445055961609,0.9963932813050638,0,true
138,1429.9929900169373,1.8554378874981872,-101,false
139,1431.3599660396576,1.1758265343882162,0,false
140,1432.607069015503,1.0346997911607634,0,false
141,1433.8283529281616,1.0042016452426947,0,false
142,1434.8823289871216,0.9951494355206041,0,true
143,1463.5302650928497,0.9938122651118925,-101,true
144,1492.336632013321,1.0047535676451782,0,false
145,1493.6204731464386,0.9963843624846462,0,true
146,1494.8150000572205,0.9931001881178882,0,true
147,1521.9946160316467,0.9910188151638264,-101,true
148,1549.1057839393616,1.0460333199975789,0,false
149,1550.9162220954895,1.0016553706413225,-101,false
150,1552.3356931209564,0.9904637213569764,0,true
151,1579.8279860019684,0.9853786020789074,0,true
152,1608.5123569965363,1.002542378420721,0,false
153,1609.7379429340363,0.988713945777867,0,true
154,1610.8362970352173,0.9845837187816145,0,true
155,1637.9439430236816,0.9823432779249266,0,true
156,1665.061278104782,1.0036442843250943,0,false
157,1666.8607649803162,0.9865733146705957,0,true
158,1668.1600720882416,0.9819828784832144,0,true
159,1695.4647281169891,0.9776925118812784,0,true
160,1723.61328291893,3.777828731200653,0,false
161,1725.2447021007538,1.3572627381366171,-101,false
162,1726.7425510883331,1.0571884643305918,0,false
163,1728.3490660190582,0.9943103718280853,0,true
164,1729.5009260177612,0.9792183800316792,0,true
165,1730.7806780338287,0.9763971546484531,0,true
166,1758.1942119598389,0.9757862322250256,0,true
167,1785.6426911354065,0.9839078904605556,0,true
168,1786.890732049942,0.9762753718958372,0,true
169,1788.710205078125,0.9740238286299181,0,true
170,1816.5379829406738,0.9731207649051136,0,true
