case,backend,median_time_s,median_bytes,median_gctime_s,speedup,alloc_ratio,status_match,delta_dual_diff
cm_meanzc/D20/W=80000/L=50,K=1,1,dense,45.236385828,1.324026712e10,0.271399924,1.0838205513133614,1.0001972002510475,true,3.6637359812630166e-15
cm_meanzc/D20/W=80000/L=50,K=1,1,operator,41.737892655,1.3242878104e10,0.094877723,1.0838205513133614,1.0001972002510475,true,3.6637359812630166e-15
origin_zc/D20/W=80000/K=1,1,dense,40.787331041,1.3239939272e10,0.338596998,1.000624432073257,1.0001842679146693,true,8.326672684688674e-16
origin_zc/D20/W=80000/K=1,1,operator,40.761878017,1.3242378968e10,0.26414833,1.000624432073257,1.0001842679146693,true,8.326672684688674e-16
