config_label,nthreads,job_id,direction,idx,start_kind,GT,Delta,finite,wall_s,unique_A_points,unique_inner_solves,fc_calls,ga_calls,cache_hits,fixture_load_s,worker_batch_wall_s,peak_rss_mb,cpu_seconds
20x1,1,17,upper,9,continuation,7.1469309376004375,0.5181008582549245,true,15.900086879730225,5,5,5,5,6,31.310739040374756,20.831178188323975,1234.51953125,81.27
20x1,1,18,upper,9,cellwise_compensated,7.1469309376004375,0.5196334465495823,true,3.2763469219207764,5,5,5,5,6,31.310739040374756,20.831178188323975,1234.51953125,81.27
