config_label,nthreads,job_id,direction,idx,start_kind,GT,Delta,finite,wall_s,unique_A_points,unique_inner_solves,fc_calls,ga_calls,cache_hits,fixture_load_s,worker_batch_wall_s,peak_rss_mb,cpu_seconds
20x1,1,1,upper,1,continuation,6.340640522201991,0.2970741175671966,true,58.12738609313965,68,68,113,52,53,30.550220012664795,106.36919808387756,1243.1953125,165.29
20x1,1,2,upper,1,cellwise_compensated,6.340640522201991,0.29773969021749863,true,46.71696496009827,68,68,112,52,53,30.550220012664795,106.36919808387756,1243.1953125,165.29
20x1,1,21,upper,11,continuation,7.109403153715476,0.5037492163786816,true,16.05730104446411,5,5,5,5,6,31.876580953598022,20.95538902282715,1260.8828125,81.83
20x1,1,22,upper,11,cellwise_compensated,7.109403153715476,0.5041165094775311,true,3.210176944732666,5,5,5,5,6,31.876580953598022,20.95538902282715,1260.8828125,81.83
20x1,1,23,upper,12,continuation,7.103147048630487,0.5013611914663243,true,15.055310010910034,5,5,5,5,6,31.53038001060486,20.047661066055298,1221.50390625,80.4
20x1,1,24,upper,12,cellwise_compensated,7.103147048630487,0.5015353057944824,true,3.39973783493042,5,5,5,5,6,31.53038001060486,20.047661066055298,1221.50390625,80.4
20x1,1,3,upper,2,continuation,6.415640522201993,0.3075741525670268,true,14.236191987991333,4,4,4,4,5,30.373600959777832,18.793644905090332,1188.734375,78.86
20x1,1,4,upper,2,cellwise_compensated,6.415640522201993,0.30775806732488686,true,2.7549400329589844,4,4,4,4,5,30.373600959777832,18.793644905090332,1188.734375,78.86
20x1,1,5,upper,3,continuation,6.528140522201998,0.3320166389273324,true,14.613071918487549,4,4,4,4,5,30.718855142593384,19.954135179519653,1240.5625,80.79
20x1,1,6,upper,3,cellwise_compensated,6.528140522201998,0.33269924126954625,true,3.054940938949585,4,4,4,4,5,30.718855142593384,19.954135179519653,1240.5625,80.79
20x1,1,7,upper,4,continuation,6.6968905222019925,0.37326626783429306,true,15.120198011398315,4,4,4,4,5,31.706246852874756,19.99645495414734,1213.2265625,80.51
20x1,1,8,upper,4,cellwise_compensated,6.6968905222019925,0.37536463820821586,true,2.9468188285827637,4,4,4,4,5,31.706246852874756,19.99645495414734,1213.2265625,80.51
20x1,1,9,upper,5,continuation,6.896890522201982,0.4306572188995499,true,15.126914978027344,5,5,5,5,6,31.46403694152832,20.16642713546753,1221.37109375,80.5
20x1,1,10,upper,5,cellwise_compensated,6.896890522201982,0.4348460513998884,true,3.3111398220062256,5,5,5,5,6,31.46403694152832,20.16642713546753,1221.37109375,80.5
20x1,1,11,upper,6,continuation,7.096890522201971,0.4990186631205613,true,14.553102016448975,5,5,5,5,6,30.784799814224243,19.31719994544983,1237.06640625,80.17
20x1,1,12,upper,6,cellwise_compensated,7.096890522201971,0.5050604157712434,true,3.1652278900146484,5,5,5,5,6,30.784799814224243,19.31719994544983,1237.06640625,80.17
20x1,1,13,upper,7,continuation,7.296890522201949,0.5804843311608021,true,14.665090084075928,5,5,5,5,6,32.17798900604248,19.11098885536194,1134.3359375,81.44
20x1,1,14,upper,7,cellwise_compensated,7.296890522201949,0.5886454989905077,true,2.884726047515869,5,5,5,5,6,32.17798900604248,19.11098885536194,1134.3359375,81.44
20x1,1,15,upper,8,continuation,7.1969443997226605,0.5380178554887682,true,15.200371026992798,5,5,5,5,6,30.335437059402466,20.170452117919922,1213.109375,80.05
20x1,1,16,upper,8,cellwise_compensated,7.1969443997226605,0.5414215813364518,true,3.385936975479126,5,5,5,5,6,30.335437059402466,20.170452117919922,1213.109375,80.05
20x1,1,17,upper,9,continuation,7.1469309376004375,0.5181008582549245,true,15.900086879730225,5,5,5,5,6,31.310739040374756,20.831178188323975,1234.51953125,81.27
20x1,1,18,upper,9,cellwise_compensated,7.1469309376004375,0.5196334465495823,true,3.2763469219207764,5,5,5,5,6,31.310739040374756,20.831178188323975,1234.51953125,81.27
20x1,1,19,upper,10,continuation,7.121914099968407,0.5084590874786976,true,14.68773603439331,5,5,5,5,6,30.61673402786255,19.475426197052002,1265.84375,79.56
20x1,1,20,upper,10,cellwise_compensated,7.121914099968407,0.5091832511950674,true,3.188049077987671,5,5,5,5,6,30.61673402786255,19.475426197052002,1265.84375,79.56
