label,n,median_s,min_s,max_s,p90_s,p95_s,mean_s,std_s,mean_alloc_bytes,total_alloc_bytes,mean_gc_s,total_gc_s
TOTAL_RUN,1,1858.587900938,1858.587900938,1858.587900938,1858.587900938,1858.587900938,1858.587900938,0.0,1.0444431492e11,104444314920,5.873263654,5.873263654
inner_dual_fg_callback,731,0.181783716,0.164749136,0.519071954,0.238952632,0.26515088200000003,0.19395547813679892,0.03760725992748201,11035.28317373461,8066792,0.0,0.0
inner_dual_hessian_callback_archC,394,3.6430219485,3.19684649,4.649582846,3.9592185623000002,4.078514197099999,3.6778055922614215,0.21433410344688072,75136.60913705584,29603824,0.0,0.0
inner_knitro_dual_solve_arch,44,30.3036569465,11.2242987,165.579058691,57.87186201070003,73.59796187745002,38.231162642750014,25.452420876004673,8.133927454545454e6,357892808,0.0,0.0
inner_moment_build,44,2.1249625219999997,1.885016815,5.059629011,2.270312453,2.36272018445,2.191496023590909,0.46119026493896315,8.101377892727273e8,35646062728,0.05127245763636366,2.255988136000001
