o,d,data_share,predicted_share,abs_residual,rel_residual
4.0,2.0,0.0017719594000000052,0.0017719593999999995,-5.637851296924623e-18,-3.181704556506547e-15
4.0,3.0,0.0011075578000000032,0.0011075577999999997,-3.469446951953614e-18,-3.1325199930456037e-15
4.0,4.0,0.8152859200000013,0.8152859200000039,2.55351295663786e-15,3.1320459411808017e-15
4.0,5.0,0.0012123957000000002,0.0012123956999999963,-3.903127820947816e-18,-3.2193514221040335e-15
4.0,6.0,0.0011941429000000016,0.0011941428999999975,-4.119968255444917e-18,-3.4501467583527157e-15
4.0,7.0,0.0010578235000000028,0.0010578234999999994,-3.469446951953614e-18,-3.2797975767730676e-15
4.0,8.0,0.0009076067400000012,0.0009076067399999982,-3.0357660829594124e-18,-3.3448033704106345e-15
4.0,9.0,0.0025330801000000005,0.0025330800999999923,-8.239936510889834e-18,-3.2529316822195366e-15
4.0,10.0,0.0013411940000000002,0.0013411939999999959,-4.336808689942018e-18,-3.2335431637347147e-15
4.0,11.0,0.0009944710200000012,0.000994471019999997,-4.336808689942018e-18,-4.36092013012306e-15
4.0,12.0,0.0007350878400000012,0.0007350878399999989,-2.3852447794681098e-18,-3.2448432006004966e-15
4.0,13.0,0.001906927000000003,0.0019069269999999951,-7.806255641895632e-18,-4.093631083882928e-15
4.0,14.0,0.0018984939000000031,0.0018984938999999975,-5.637851296924623e-18,-2.969644146301768e-15
4.0,15.0,0.006138752200000009,0.006138752199999987,-2.168404344971009e-17,-3.5323210227821314e-15
4.0,16.0,0.0012987660000000037,0.0012987659999999996,-4.119968255444917e-18,-3.1722175168158893e-15
4.0,17.0,0.0006028434100000018,0.0006028434099999998,-1.951563910473908e-18,-3.237265064362074e-15
4.0,18.0,0.0008555544200000014,0.000855554419999998,-3.3610267347050637e-18,-3.9284780209598574e-15
4.0,19.0,0.010151988000000002,0.010151987999999971,-3.122502256758253e-17,-3.075754479574101e-15
4.0,20.0,0.0019339011000000027,0.0019339010999999962,-6.5052130349130266e-18,-3.3637775142239787e-15
5.0,1.0,0.001712823600000005,0.0017128236000000015,-3.469446951953614e-18,-2.0255716653796713e-15
5.0,2.0,0.006052926600000009,0.006052926599999999,-1.0408340855860843e-17,-1.719555108410009e-15
5.0,3.0,0.001325847000000004,0.0013258470000000013,-2.6020852139652106e-18,-1.9625833251990638e-15
5.0,4.0,0.002177727400000003,0.0021777273999999992,-3.903127820947816e-18,-1.7922940313593934e-15
5.0,5.0,0.7935643799999987,0.7935643799999961,-2.6645352591003757e-15,-3.3576800146956947e-15
5.0,6.0,0.0009520828600000015,0.0009520828599999996,-1.8431436932253575e-18,-1.935906810910717e-15
5.0,7.0,0.0083801188,0.008380118799999984,-1.5612511283791264e-17,-1.8630417606718492e-15
5.0,8.0,0.0035248976000000058,0.003524897599999999,-6.938893903907228e-18,-1.9685377254383837e-15
