config_label,nthreads,job_id,direction,idx,start_kind,GT,Delta,finite,wall_s,unique_A_points,unique_inner_solves,fc_calls,ga_calls,cache_hits,fixture_load_s,worker_batch_wall_s,peak_rss_mb,cpu_seconds
10x2,2,1,upper,1,continuation,6.340640522201991,0.2970741175671966,true,54.872859954833984,68,68,113,52,53,28.508404970169067,102.59531593322754,1187.4375,175.41
10x2,2,2,upper,1,cellwise_compensated,6.340640522201991,0.29773969021749863,true,43.52450108528137,68,68,112,52,53,28.508404970169067,102.59531593322754,1187.4375,175.41
10x2,2,3,upper,2,continuation,6.415640522201993,0.3075741525670268,true,2.7177979946136475,4,4,4,4,5,28.508404970169067,102.59531593322754,1187.4375,175.41
