gammap_target,direction_id,h,ad_slope,fd_slope,bnd_slope,profile_slope,deltap,deltam,statusp,statusm
0.9609650007465946,neg_fd_grad,0.03,-0.0009894122793420754,-0.000744350602677694,-0.0007451292531390488,-0.000845889979760113,0.00013096664654498966,0.00018172004533059644,0,0
0.9609650007465946,neg_fd_grad,0.1,-0.0009894122793420754,-0.0007473001925936728,-0.0007451292531390488,-0.0017297440546279583,0.001551838916453378,0.0018977877273789697,0,0
0.9609650007465946,neg_boundary_grad,0.03,-0.0009879567028748572,-0.00074488826186284,-0.000745140451757053,-0.0008472084336037919,0.00013049641538823422,0.00018132892140446173,0,0
0.9609650007465946,neg_boundary_grad,0.1,-0.0009879567028748572,-0.0007470267452432708,-0.000745140451757053,-0.00172583552390174,0.0015481864830984055,0.0018933535878787535,0,0
0.9609650007465946,coord_1,0.03,-9.064237800190043e-5,8.423111032656508e-5,8.311342901775063e-5,7.824439742640326e-5,5.010797236164751e-5,4.541330851606332e-5,0,0
0.9609650007465946,coord_1,0.1,-9.064237800190043e-5,8.251556763347525e-5,8.311342901775063e-5,0.00030375579638356484,0.0005466480243465917,0.0004858968650698788,0,0
0.9609650007465946,coord_2,0.03,0.0010236612607535172,0.0007170359667174837,0.0007173356106816622,0.0008360616925793883,0.0001934312211796856,0.0001432675196249223,0,0
0.9609650007465946,coord_2,0.1,0.0010236612607535172,0.0007214520328771559,0.0007173356106816622,0.0018122687223383848,0.0020363549862522402,0.0016739012417845633,0,0
0.9609650007465946,coord_3,0.03,-7.923894544320752e-5,9.640826695462151e-5,9.811094621468136e-5,7.791829700020436e-5,4.634085166420348e-5,4.166575384419122e-5,0,0
0.9609650007465946,coord_3,0.1,-7.923894544320752e-5,9.467296217028502e-5,9.811094621468136e-5,0.00021289665028275604,0.0004951491736437203,0.00045256984358716914,0,0
0.9609650007465946,coord_4,0.03,-0.00011050409762458996,-0.00015443942986173288,-0.00015533935316732527,-0.0001261939650060442,2.704226525856689e-5,3.461390315892954e-5,0,0
0.9609650007465946,coord_4,0.1,-0.00011050409762458996,-0.0001557329642942813,-0.00015533935316732527,3.0945107002457997e-6,0.0003377053543504033,0.00033708645221035413,0,0
0.9609650007465946,random_1,0.03,-0.00018464133171594753,-0.0002514619942127728,-0.0002512495123245371,-0.0002452709806132639,3.9290863141557744e-5,5.400712197835358e-5,0,0
0.9609650007465946,random_1,0.1,-0.00018464133171594753,-0.0002496065121385137,-0.0002512495123245371,-0.0003046076207769807,0.00048036438585338526,0.0005412859100087814,0,0
0.9609650007465946,random_2,0.03,0.00021275414695717148,0.00031208477145165073,0.0003127371386188023,0.00028165667218004847,4.6913601187636595e-5,3.001420085683369e-5,0,0
0.9609650007465946,random_2,0.1,0.00021275414695717148,0.0003137304202759035,0.0003127371386188023,0.00016251093187936674,0.0004377268862400532,0.00040522469986417983,0,0
0.9609650007465946,random_3,0.03,0.000707658363116583,0.000539104759928703,0.0005387727924734215,0.0005859091374764982,0.00011846503480994708,8.331048656135719e-5,0,0
0.9609650007465946,random_3,0.1,0.000707658363116583,0.0005423666772799051,0.0005387727924734215,0.0008253263479499084,0.0011920751312063857,0.001027009861616404,0,0
0.9609650007465946,random_4,0.03,0.0005296905948364891,0.0001907793777049363,0.00018491780152961828,0.00025281675838395557,8.57833107067142e-5,7.061430520367686e-5,0,0
0.9609650007465946,random_4,0.1,0.0005296905948364891,0.00018794489797190685,0.00018491780152961828,0.00016288825939164925,0.0008834884351177022,0.0008509107832393723,0,0
0.9447352700891315,neg_fd_grad,0.03,-0.1368121470689255,-0.06925352474053138,-0.06827718315990386,-0.06931310103828817,0.035567146757085,0.03972593281938229,0,0
0.9447352700891315,neg_fd_grad,0.1,-0.1368121470689255,-0.06907468329990343,-0.06827718315990386,-0.06974218653145764,0.032328439747234164,0.04627687705352569,0,0
0.9447352700891315,neg_boundary_grad,0.03,-0.13431956696250566,-0.06929632432870667,-0.06829493178145084,-0.06935375714810475,0.0355638828272964,0.03972510825618269,0,0
0.9447352700891315,neg_boundary_grad,0.1,-0.13431956696250566,-0.06898215780168651,-0.06829493178145084,-0.06962252420128281,0.03229658126629222,0.046221086106548785,0,0
0.9447352700891315,coord_1,0.03,-0.022418476897335452,0.024329933442761298,0.023889893426331004,0.024328506974567617,0.0382436685910756,0.03678395817260154,0,0
0.9447352700891315,coord_1,0.1,-0.022418476897335452,0.02375924778949108,0.023889893426331004,0.02394070945065458,0.040472229002612214,0.0356840871124813,0,0
0.9447352700891315,coord_2,0.03,0.1763013339391341,0.059203169402138996,0.05878663598160401,0.05929209284146082,0.039458422833034794,0.035900897262547145,0,0
0.9447352700891315,coord_2,0.1,0.1763013339391341,0.0602965942323639,0.05878663598160401,0.06114757516063683,0.04604798085564797,0.033818465823520605,0,0
