gammap_target,direction_id,h,ad_slope,fd_slope,bnd_slope,profile_slope,deltap,deltam,statusp,statusm
0.9609650007465946,neg_fd_grad,0.03,-0.0017526051338714428,-0.0030065573910270397,-0.0026509444072230796,-0.002947090702481723,1.5789032453928055e-5,0.00019261447460283142,0,0
0.9609650007465946,neg_fd_grad,0.1,-0.0017526051338714428,-0.0026948129645261256,-0.0026509444072230796,-0.0028240518221328993,0.00023013470629918326,0.0007949450707257632,0,0
0.9609650007465946,neg_boundary_grad,0.03,-0.0018416070878701251,-0.00304251561833575,-0.002651988215317912,-0.0030082842066629385,1.6748268484876905e-5,0.0001972453208846532,0,0
0.9609650007465946,neg_boundary_grad,0.1,-0.0018416070878701251,-0.002699356485605205,-0.002651988215317912,-0.0028400392140068512,0.00024274166034343316,0.0008107495031448034,0,0
0.9609650007465946,coord_1,0.03,-0.0007139406639643715,0.0001523597367082053,0.00015351299068231056,0.00011166134846967689,0.0001189937194213748,0.00011229403851319419,0,0
0.9609650007465946,coord_1,0.1,-0.0007139406639643715,0.00011531319038703518,0.00015351299068231056,3.6389609333435115e-5,0.0005774166580735842,0.0005701387362068972,0,0
0.9609650007465946,coord_2,0.03,0.004737181294323021,0.0006811987607237985,0.000951402409518097,0.0008360691369093996,0.0002467870159210829,0.00019662286770651894,0,0
0.9609650007465946,coord_2,0.1,0.004737181294323021,0.0009188056384519587,0.000951402409518097,0.0022435729735664203,0.0020591172718976668,0.0016104026771843827,0,0
0.9609650007465946,coord_3,0.03,-0.0007539901465633689,-0.0002176472441078551,-0.0002035410400467256,-0.0001935340453511175,9.221861507763886e-5,0.00010383065779870591,0,0
0.9609650007465946,coord_3,0.1,-0.0007539901465633689,-0.00018571529537345929,-0.0002035410400467256,0.00014422062949173697,0.000536296542837315,0.0005074524169389677,0,0
0.9609650007465946,coord_4,0.03,0.00013527472904125684,0.0027768855796409613,0.002462291566012586,0.002808671611526959,0.0001817466019856689,1.322630529405137e-5,0,0
0.9609650007465946,coord_4,0.1,0.00013527472904125684,0.0025429531594291415,0.002462291566012586,0.002759775927950797,0.0006975743688259185,0.00014561918323575916,0,0
0.9609650007465946,random_1,0.03,-0.0003698811757550067,0.0011368570132774748,0.0009008402834411962,0.0010742256431761105,0.00013252119535889226,6.806765676832563e-5,0,0
0.9609650007465946,random_1,0.1,-0.0003698811757550067,0.0009453593821962893,0.0009008402834411962,0.0006663342419325157,0.0006067436004503459,0.00047347675206384275,0,0
0.9609650007465946,random_2,0.03,0.00019752450628256993,-0.002375868201887618,-0.002032964155696545,-0.0023975339386296288,3.377939679047269e-5,0.00017763143310825042,0,0
