gammap_target,direction_id,h,ad_slope,fd_slope,bnd_slope,profile_slope,deltap,deltam,statusp,statusm
0.9447352700891315,coord_4,0.03,-0.018227682684185127,0.011237650773642666,0.013171577578599901,0.011335064804842906,0.04241313004850797,0.041733026160217394,0,0
0.9447352700891315,coord_4,0.1,-0.018227682684185127,0.00882233189079231,0.013171577578599901,0.00899147091739931,0.04342103944126687,0.04162274525778701,0,0
0.9447352700891315,random_1,0.03,-0.027379091733391554,-0.010670434678231496,-0.023223397447995744,-0.010781646044990175,0.041411927228740195,0.042058825991439605,0,0
0.9447352700891315,random_1,0.1,-0.027379091733391554,-0.014986437771210663,-0.023223397447995744,-0.015081209511888655,0.04114378601629307,0.044160027918670804,0,0
0.9447352700891315,random_2,0.03,0.029660740840191935,0.010748181971687032,0.011772752203417254,0.010783306316570925,0.042470661948188014,0.04182366356919376,0,0
0.9447352700891315,random_2,0.1,0.029660740840191935,0.013390683111961406,0.011772752203417254,0.01332458890446319,0.04381058202670133,0.04114566424580869,0,0
0.9447352700891315,random_3,0.03,0.12436827431692098,0.05077984389913054,0.035251642289337276,0.05090756747663609,0.04363384071074225,0.040579386662144085,0,0
0.9447352700891315,random_3,0.1,0.12436827431692098,0.04514471670099621,0.035251642289337276,0.04549222654592809,0.047481602482254553,0.038383157173068935,0,0
0.9447352700891315,random_4,0.03,0.10945428495889345,0.010447555152604909,0.00024752316239195143,0.010541857037551252,0.042255316944929074,0.041622805522676,0,0
0.9447352700891315,random_4,0.1,0.10945428495889345,0.00779155425191462,0.00024752316239195143,0.007859753231404948,0.043585803604102205,0.042013852957821216,0,0
0.9447352700891315,random_5,0.03,0.1168353613795819,0.04311885550926017,0.05147321113272829,0.04317287701290941,0.043179125248739014,0.04058875262796445,0,0
0.9447352700891315,random_5,0.1,0.1168353613795819,0.05310969619947311,0.05147321113272829,0.053431311376162804,0.04916165298519452,0.03847539070996196,0,0
0.9447352700891315,random_6,0.03,0.046795550048168405,-0.01809668370399628,-0.005874501854134702,-0.01807840181211537,0.041386949845616826,0.04247165395434375,0,0
0.9447352700891315,random_6,0.1,0.046795550048168405,-0.0071896100077765285,-0.005874501854134702,-0.007545494105199897,0.04211023638051797,0.043619335201557946,0,0
0.9447352700891315,random_7,0.03,-0.1414137243002795,-0.05341762290297844,-0.037876708138791654,-0.05348685194113724,0.040425337517357086,0.04363454863382532,0,0
0.9447352700891315,random_7,0.1,-0.1414137243002795,-0.0478509974837742,-0.037876708138791654,-0.04831149668869845,0.03856686419041253,0.04822916352815222,0,0
0.9447352700891315,random_8,0.03,-0.04470806001646979,-0.042012658087288206,-0.03443883583681601,-0.04183751846853906,0.04051005897289145,0.04302031008100379,0,0
0.9447352700891315,random_8,0.1,-0.04470806001646979,-0.04025516296471264,-0.03443883583681601,-0.040617587482445,0.038982712247544044,0.04710622974403304,0,0
0.9447352700891315,random_9,0.03,-0.08233500451458574,-0.04445016399251117,-0.04020147979179766,-0.044498378407922465,0.04090047810085175,0.043570380805327096,0,0
0.9447352700891315,random_9,0.1,-0.08233500451458574,-0.045143753036501616,-0.04020147979179766,-0.04531152163167594,0.03856523531670621,0.0476275396430414,0,0
0.9447352700891315,random_10,0.03,-0.16547211046104038,-0.04885356672642491,-0.045114891324059755,-0.04883823368870242,0.04069935022693453,0.043629644248256674,0,0
0.9447352700891315,random_10,0.1,-0.16547211046104038,-0.051930856113561324,-0.045114891324059755,-0.052591309153584426,0.0384321029437955,0.04895036477451239,0,0
