gammap_target,direction_id,h,ad_slope,fd_slope,bnd_slope,profile_slope,deltap,deltam,statusp,statusm
0.9609650007465946,neg_fd_grad,0.03,-0.0002476048510508722,-0.0010510799477819036,-0.0010673249484959447,-0.0011118554082292416,4.553506775620852e-5,0.000112246392249963,0,0
0.9609650007465946,neg_fd_grad,0.1,-0.0002476048510508722,-0.00106366339185517,-0.0010673249484959447,-0.0012556043909603344,0.0007049396421541978,0.0009560605203462647,0,0
0.9609650007465946,neg_boundary_grad,0.03,-0.00024822666016389213,-0.0010483616796550911,-0.0010673372399714939,-0.001113083011842326,4.488019230966302e-5,0.00011166517302020257,0,0
0.9609650007465946,neg_boundary_grad,0.1,-0.00024822666016389213,-0.0010649973687876938,-0.0010673372399714939,-0.0012514476577259268,0.0007018135920243998,0.0009521031235695852,0,0
0.9609650007465946,coord_1,0.03,0.0002815353553913583,0.0006542224405277315,0.0006815197578154925,0.0006783593812490264,6.712718468737288e-5,2.6425621812431296e-5,0,0
0.9609650007465946,coord_1,0.1,0.0002815353553913583,0.0006787049455044364,0.0006815197578154925,0.000895876622623071,0.0005990415523141712,0.000419866227789557,0,0
0.9609650007465946,coord_2,0.03,9.977388850640423e-5,0.0005546697770766832,0.00053610059651004,0.0007030960667480576,0.000186393610988461,0.00014420784698357755,0,0
0.9609650007465946,coord_2,0.1,9.977388850640423e-5,0.000540137618188056,0.00053610059651004,0.00201300602977962,0.0019979656324092057,0.0015953644264532817,0,0
0.9609650007465946,coord_3,0.03,-7.688218363397668e-6,-0.00043591837629363084,-0.00044493748157901393,-0.00044757404434926266,3.537783838088902e-5,6.223228104184478e-5,0,0
0.9609650007465946,coord_3,0.1,-7.688218363397668e-6,-0.00044672142945998496,-0.00044493748157901393,-0.0002973753244175261,0.0004660584181205169,0.0005255334830040221,0,0
0.9609650007465946,coord_4,0.03,-3.713563068519714e-5,-0.00043696124281964176,-0.0004351624885543131,-0.0004252952771960404,2.302410116646203e-5,4.854181779822445e-5,0,0
0.9609650007465946,coord_4,0.1,-3.713563068519714e-5,-0.0004358439567806366,-0.0004351624885543131,-0.00037792031405798867,0.0003057100838784721,0.0003812941466900698,0,0
0.9609650007465946,random_1,0.03,5.206778659283683e-5,0.0002955514170595415,0.0003247544889426031,0.0002980231078402012,5.6665937708333454e-5,3.8784551237921384e-5,0,0
0.9609650007465946,random_1,0.1,5.206778659283683e-5,0.0003238335194939575,0.0003247544889426031,0.00021713711603655748,0.0005422763803748017,0.0004988489571674902,0,0
0.9609650007465946,random_2,0.03,0.00011581522700122205,0.00048246128216826196,0.00046614328943438377,0.0004662009891819812,5.637370524949846e-5,2.840164589857959e-5,0,0
0.9609650007465946,random_2,0.1,0.00011581522700122205,0.0004678737158694967,0.00046614328943438377,0.00039482886476657704,0.00046287228106937456,0.00038390650811605915,0,0
0.9609650007465946,random_3,0.03,0.0002316170870247942,0.001042390916327745,0.001042616722925922,0.0011059602635210496,0.00013734787752823778,7.09902617169748e-5,0,0
0.9609650007465946,random_3,0.1,0.0002316170870247942,0.0010499179865820505,0.001042616722925922,0.0014697012718000314,0.0012527448081975658,0.0009588045538375595,0,0
0.9609650007465946,random_4,0.03,-6.360042634869744e-5,0.0003089006957135189,0.00030266704349985325,0.00030851935723511615,9.140936946877112e-5,7.289820803466415e-5,0,0
0.9609650007465946,random_4,0.1,-6.360042634869744e-5,0.0003091481880639275,0.00030266704349985325,3.718558175198764e-5,0.0008726490015781482,0.0008652118852277506,0,0
0.9609650007465946,random_5,0.03,9.579242461178816e-6,1.0068642095569474e-5,-1.3990147003513324e-5,3.791892485971782e-5,9.4791774100152e-5,9.251663860856893e-5,0,0
0.9609650007465946,random_5,0.1,9.579242461178816e-6,-1.1298967787973912e-5,-1.3990147003513324e-5,0.0005145561884878645,0.0010570304059718991,0.0009541191682743262,0,0
0.9609650007465946,random_6,0.03,-0.0002674259960048769,-0.0006543037736066937,-0.000675170888826821,-0.0006904402587765351,3.236746807575914e-5,7.379388360235124e-5,0,0
0.9609650007465946,random_6,0.1,-0.0002674259960048769,-0.000670425765119767,-0.000675170888826821,-0.0009056481017184718,0.0004659214511597199,0.0006470510715034142,0,0
0.9609650007465946,random_7,0.03,-0.00020659754869022933,-0.0010145883104054423,-0.0010057348112672555,-0.0010639574173804801,8.659207772634828e-5,0.0001504295227691771,0,0
0.9609650007465946,random_7,0.1,-0.00020659754869022933,-0.0010115380133192578,-0.0010057348112672555,-0.0016015810396036677,0.001094227947485102,0.0014145441554058356,0,0
