point,direction,h,objA_registered,objB_fixed_dual_raw,objC_fd_Delta,ratio_A_vs_C,ratio_B_vs_C,switch_bp,switch_bm,switch_pm,cells_with_switches,min_dist_to_draw,link_switch_bp,link_switch_bm,link_switch_pm,Delta_base,eval_p_Delta,eval_m_Delta,eval_p_nStatus,eval_m_nStatus
calibration_theta0,normalized_participation_block,0.0003,-5.521273513143776e6,-1.0300277764257178e7,-1.5837184788149852e7,0.3486272078655709,0.6503856526296482,9,12,21,10,4.68106491791076e-7,0,0,0,7.554508757038379e-6,6.685311375286701e-6,7.635542462575692e-6,0,0
calibration_theta0,normalized_participation_block,0.001,-1.3459649631388929e7,-3.0723196257846938e6,-1.3756606886463672e7,0.9784134810621836,0.22333411510129125,48,49,97,14,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.947156391802414e-6,1.0698477769095148e-5,0,0
calibration_theta0,participation_pivot_sensitive,1.0e-7,1.0065494597248115e7,1.006546258002345e7,1.006546251855398e7,1.0000031870064665,1.0000000061069694,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554609500516733e-6,7.554408191266362e-6,0,0
calibration_theta0,participation_pivot_sensitive,3.0e-7,1.0065462550297907e7,1.0065462550580075e7,1.0065462689259354e7,0.9999999861942316,0.9999999862222648,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554811520597708e-6,7.554207592836353e-6,0,0
calibration_theta0,participation_pivot_sensitive,1.0e-6,5.8620524662572615e7,5.862052466287424e7,3.697924272575785e7,1.5852278289555277,1.5852278289636843,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.555524188764775e-6,7.5481283402196235e-6,0,0
calibration_theta0,participation_pivot_sensitive,3.0e-6,2.6250300182375137e7,2.625030018224546e7,1.8902844787260603e7,1.388695748063608,1.388695748056748,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.5576083677529494e-6,7.546266660880593e-6,0,0
calibration_theta0,participation_pivot_sensitive,1.0e-5,1.4920721614611331e7,1.4920721614630746e7,1.2576287429568684e7,1.186417032703192,1.1864170327047356,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.565462902214857e-6,7.5403103273557194e-6,0,0
calibration_theta0,participation_pivot_sensitive,3.0e-5,1.4929852261907907e7,1.4929852261900427e7,1.259392892615552e7,1.1854801110478763,1.1854801110472823,1,2,3,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.608009785906171e-6,7.532446212349238e-6,0,0
calibration_theta0,participation_pivot_sensitive,0.0001,-3.6916831510227226e7,-3.691683151022713e7,-5.360482813731584e7,0.6886848217414276,0.6886848217414259,7,9,16,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.732027520342811e-6,8.804124083089128e-6,0,0
calibration_theta0,participation_pivot_sensitive,0.0003,-3.660129635544268e7,-3.6601296355442345e7,-5.24246895548254e7,0.6981690624446194,0.698169062444613,24,26,50,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,1.1641280821756212e-5,1.4786762195045736e-5,0,0
calibration_theta0,participation_pivot_sensitive,0.001,-2.4125377248466887e7,-2.412537724846684e7,-1.4748372621651229e7,1.6357992754434358,1.6357992754434325,77,76,153,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,5.223597989504024e-5,5.518565441937049e-5,0,0
calibration_theta0,gamma,1.0e-7,1.0065462579811335e7,1.006546258002345e7,1.006546251855398e7,1.0000000060858958,1.0000000061069694,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554609500516733e-6,7.554408191266362e-6,0,0
calibration_theta0,gamma,3.0e-7,1.0065462550297907e7,1.0065462550580075e7,1.0065462689259354e7,0.9999999861942316,0.9999999862222648,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554811520597708e-6,7.554207592836353e-6,0,0
calibration_theta0,gamma,1.0e-6,5.8620524662572615e7,5.862052466287424e7,3.697924272575785e7,1.5852278289555277,1.5852278289636843,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.555524188764775e-6,7.5481283402196235e-6,0,0
calibration_theta0,gamma,3.0e-6,2.6250300182375137e7,2.625030018224546e7,1.8902844787260603e7,1.388695748063608,1.388695748056748,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.5576083677529494e-6,7.546266660880593e-6,0,0
calibration_theta0,gamma,1.0e-5,1.4920721614611331e7,1.4920721614630746e7,1.2576287429568684e7,1.186417032703192,1.1864170327047356,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.565462902214857e-6,7.5403103273557194e-6,0,0
calibration_theta0,gamma,3.0e-5,1.4929852261907907e7,1.4929852261900427e7,1.259392892615552e7,1.1854801110478763,1.1854801110472823,1,2,3,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.608009785906171e-6,7.532446212349238e-6,0,0
calibration_theta0,gamma,0.0001,-3.6916831510227226e7,-3.691683151022713e7,-5.360482813731584e7,0.6886848217414276,0.6886848217414259,7,9,16,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.732027520342811e-6,8.804124083089128e-6,0,0
calibration_theta0,gamma,0.0003,-3.660129635544268e7,-3.6601296355442345e7,-5.24246895548254e7,0.6981690624446194,0.698169062444613,24,26,50,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,1.1641280821756212e-5,1.4786762195045736e-5,0,0
calibration_theta0,gamma,0.001,-2.4125377248466887e7,-2.412537724846684e7,-1.4748372621651229e7,1.6357992754434358,1.6357992754434325,77,76,153,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,5.223597989504024e-5,5.518565441937049e-5,0,0
calibration_theta0,mixed,1.0e-7,9.937593493597234e6,9.937591551060906e6,9.937591568768429e6,1.0000001936916798,0.9999999982181274,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554608178642214e-6,7.5544094268108385e-6,0,0
calibration_theta0,mixed,3.0e-7,9.937591532809243e6,9.937591525061483e6,9.937591588913696e6,0.9999999943543209,0.9999999935746793,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554807295980659e-6,7.554211040485324e-6,0,0
calibration_theta0,mixed,1.0e-6,4.427120520776541e7,5.84927340746217e7,3.6909447803128354e7,1.1994545527720708,1.584763185475346,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.5555070850771496e-6,7.548125195516524e-6,0,0
calibration_theta0,mixed,3.0e-6,2.1381999972597267e7,2.6122509590886086e7,1.8833034284894355e7,1.1353454599584833,1.3870579321271927,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.557531155434256e-6,7.546231334863319e-6,0,0
calibration_theta0,mixed,1.0e-5,1.337077814694168e7,1.4792931021250842e7,1.2506361122571152e7,1.0691181884081735,1.1828325502733925,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.564903285171357e-6,7.539890562926214e-6,0,0
calibration_theta0,mixed,3.0e-5,1.3377234518297676e7,1.3182616576522559e7,1.3191366365904916e7,1.014090136475412,0.9993367033300681,1,1,2,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.603387782271274e-6,7.5242395840758445e-6,0,0
calibration_theta0,mixed,0.0001,-1.8150494872535862e7,1.6958376486437265e7,1.6969568599893026e7,-1.0695908246394832,0.999340459753595,4,4,8,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.880879040724672e-6,7.541487668726811e-6,0,0
calibration_theta0,mixed,0.0003,-1.6058110730389094e7,-8.08754321094469e6,-6.948062028484935e6,2.3111639856633026,1.1639998574837458,18,17,35,4,4.68106491791076e-7,0,0,0,7.554508757038379e-6,9.579358763516099e-6,9.996242485225195e-6,0,0
calibration_theta0,mixed,0.001,-5.077701100122273e6,-8.588530189537618e6,-5.818586115197159e6,0.8726692360640981,1.4760510576797747,65,65,130,4,4.68106491791076e-7,0,0,0,7.554508757038379e-6,3.485102430482378e-5,3.601474152786321e-5,0,0
calibration_theta0,ordinary_technology,1.0e-7,3.988416822365015e6,3.9884141717629973e6,3.988414192486532e6,1.0000006593794817,0.9999999948040665,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.55454864349364e-6,7.55446887520979e-6,0,0
calibration_theta0,ordinary_technology,3.0e-7,3.988414157736948e6,3.988414156531993e6,3.9884141684590313e6,0.9999999973116926,0.9999999970095788,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554628430283507e-6,7.554389125433399e-6,0,0
calibration_theta0,ordinary_technology,1.0e-6,3.9884141637691613e6,3.988414163934067e6,3.988414164640324e6,0.9999999997815766,0.9999999998229228,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554907829790303e-6,7.554110146957375e-6,0,0
calibration_theta0,ordinary_technology,3.0e-6,3.988414163750657e6,3.9884141637885477e6,3.988414162038521e6,1.0000000004292773,1.0000000004387777,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.555707363299324e-6,7.553314314802101e-6,0,0
calibration_theta0,ordinary_technology,1.0e-5,3.988414163222376e6,3.9884141632282985e6,3.9884141770480857e6,0.999999996533532,0.999999996535017,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.5585203046862285e-6,7.550543476332132e-6,0,0
calibration_theta0,ordinary_technology,3.0e-5,3.988414164087424e6,3.9884141640817686e6,3.988414281890436e6,0.9999999704636972,0.9999999704622792,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.566682201123158e-6,7.542751715431815e-6,0,0
calibration_theta0,ordinary_technology,0.0001,1.1248155117462577e7,1.1248155117457863e7,1.1240053206814993e7,1.0007208071437483,1.000720807143329,1,1,2,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.70434236937792e-6,7.479541305241621e-6,0,0
calibration_theta0,ordinary_technology,0.0003,1.389169694184252e7,1.3891696941842142e7,1.3888048516972385e7,1.0002627024859307,1.0002627024859034,3,3,6,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,8.230159554262303e-6,7.39687664324396e-6,0,0
calibration_theta0,ordinary_technology,0.001,1.694441809210165e7,1.694441809210176e7,1.7013889580917526e7,0.995916777966292,0.9959167779662985,13,13,26,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,1.3442521925492035e-5,1.003974400930853e-5,0,0
calibration_theta0,ordinary_participation,1.0e-7,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,3.0e-7,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,1.0e-6,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,3.0e-6,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,1.0e-5,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,3.0e-5,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,0.0001,0.0,0.0,0.0,NaN,NaN,0,0,0,0,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.554508757038379e-6,0,0
calibration_theta0,ordinary_participation,0.0003,-2.530861424953253e6,-2.530861424953255e6,-3.1857386329730023e6,0.7944347344626312,0.7944347344626319,0,1,1,1,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.554508757038379e-6,7.745653075016759e-6,0,0
calibration_theta0,ordinary_participation,0.001,-1.2165371173547182e7,-1.2165371173547188e7,-1.1153964069581466e7,1.09067691967235,1.0906769196723505,7,6,13,2,4.68106491791076e-7,0,0,0,7.554508757038379e-6,7.535287179323527e-6,9.76607999323982e-6,0,0
