label,n,median_s,min_s,max_s,p90_s,p95_s,mean_s,std_s,mean_alloc_bytes,total_alloc_bytes,mean_gc_s,total_gc_s
inner_dual_fg_callback,13,0.443901167,0.316323891,0.59205198,0.5118369678000001,0.5448976301999999,0.4469557362307693,0.07023412984086974,11041.846153846154,143544,0.0,0.0
inner_dual_hessian_callback_archC,12,2.035801617,1.88090528,2.347270593,2.2395922582999996,2.29201327825,2.05382581225,0.15081219297603599,40048.0,480576,0.0,0.0
inner_knitro_dual_solve_arch,1,33.319677821,33.319677821,33.319677821,33.319677821,33.319677821,33.319677821,0.0,649592.0,649592,0.0,0.0
inner_moment_build,1,1.73166119,1.73166119,1.73166119,1.73166119,1.73166119,1.73166119,0.0,6.6291072e7,66291072,0.0,0.0
