seed_chain_id,seed_direction,m,gt_mode,GT_target,outcome,classification,Delta,lfd_ok,lfd_Delta,wall_s,source_file
current_calibration_upper,upper,-1,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.4640054856670057,true,0.4640054856670057,NA,current_calibration_upper_m-1_seed.jls
current_calibration_upper,upper,-2,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.4640055306171263,true,0.46400553061712624,NA,current_calibration_upper_m-2_seed.jls
current_calibration_upper,upper,-4,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.464006682155744,true,0.464006682155744,NA,current_calibration_upper_m-4_seed.jls
current_calibration_upper,upper,-8,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.4640072526242056,true,0.4640072526242056,NA,current_calibration_upper_m-8_seed.jls
current_calibration_upper,upper,0,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.4640054319256279,true,0.46400543192562793,NA,current_calibration_upper_m0_seed.jls
current_calibration_upper,upper,1,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.4640053781842663,true,0.46400537818426624,NA,current_calibration_upper_m1_seed.jls
current_calibration_upper,upper,2,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.46400532444291875,true,0.46400532444291875,NA,current_calibration_upper_m2_seed.jls
current_calibration_upper,upper,4,seed,7.5358771675892555,FiniteSolvedVerified,FiniteSolved,0.41468720332790665,true,0.41468720332790665,NA,current_calibration_upper_m4_seed.jls
reduced_q_post_switch_lower,lower,-1,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.20311159439195148,true,0.20311159439195148,NA,reduced_q_post_switch_lower_m-1_seed.jls
reduced_q_post_switch_lower,lower,-2,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.2031107234238311,true,0.2031107234238311,NA,reduced_q_post_switch_lower_m-2_seed.jls
reduced_q_post_switch_lower,lower,-4,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.20310688979923977,true,0.20310688979923977,NA,reduced_q_post_switch_lower_m-4_seed.jls
reduced_q_post_switch_lower,lower,-8,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.2031006528839647,true,0.2031006528839647,NA,reduced_q_post_switch_lower_m-8_seed.jls
reduced_q_post_switch_lower,lower,0,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.20311289044358663,true,0.20311289044358663,NA,reduced_q_post_switch_lower_m0_seed.jls
reduced_q_post_switch_lower,lower,1,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.20311418651978969,true,0.20311418651978969,NA,reduced_q_post_switch_lower_m1_seed.jls
reduced_q_post_switch_lower,lower,2,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.20311548262055795,true,0.20311548262055795,NA,reduced_q_post_switch_lower_m2_seed.jls
reduced_q_post_switch_lower,lower,4,seed,0.40414052220195673,FiniteSolvedVerified,FiniteSolved,0.16237364283809735,true,0.16237364283809735,NA,reduced_q_post_switch_lower_m4_seed.jls
reduced_q_pre_switch_lower,lower,-1,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.16381982749338425,true,0.16381982749338425,NA,reduced_q_pre_switch_lower_m-1_seed.jls
reduced_q_pre_switch_lower,lower,-2,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.1638148978594661,true,0.1638148978594661,NA,reduced_q_pre_switch_lower_m-2_seed.jls
reduced_q_pre_switch_lower,lower,-4,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.16381204218232714,true,0.16381204218232714,NA,reduced_q_pre_switch_lower_m-4_seed.jls
reduced_q_pre_switch_lower,lower,-8,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.16380377123157003,true,0.16380377123157003,NA,reduced_q_pre_switch_lower_m-8_seed.jls
reduced_q_pre_switch_lower,lower,0,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.16382088645587026,true,0.16382088645587026,NA,reduced_q_pre_switch_lower_m0_seed.jls
reduced_q_pre_switch_lower,lower,1,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.1638219454348281,true,0.1638219454348281,NA,reduced_q_pre_switch_lower_m1_seed.jls
reduced_q_pre_switch_lower,lower,2,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.16382300443020856,true,0.16382300443020856,NA,reduced_q_pre_switch_lower_m2_seed.jls
reduced_q_pre_switch_lower,lower,4,seed,0.4681405222019541,FiniteSolvedVerified,FiniteSolved,0.1115053874595043,true,0.1115053874595043,NA,reduced_q_pre_switch_lower_m4_seed.jls
reduced_q_pre_switch_upper,upper,-1,seed,7.536576796053218,FiniteSolvedVerified,FiniteSolved,0.46495717972905826,true,0.46495717972905826,NA,reduced_q_pre_switch_upper_m-1_seed.jls
reduced_q_pre_switch_upper,upper,-2,seed,7.536576796053218,FiniteSolvedVerified,FiniteSolved,0.46495695255910424,true,0.4649569525591043,NA,reduced_q_pre_switch_upper_m-2_seed.jls
reduced_q_pre_switch_upper,upper,-4,seed,7.536576796053218,FiniteSolvedVerified,FiniteSolved,0.4649579884676115,true,0.4649579884676115,NA,reduced_q_pre_switch_upper_m-4_seed.jls
reduced_q_pre_switch_upper,upper,-8,seed,7.536576796053218,FiniteSolvedVerified,FiniteSolved,0.46495508497582644,true,0.4649550849758265,NA,reduced_q_pre_switch_upper_m-8_seed.jls
reduced_q_pre_switch_upper,upper,0,seed,7.536576796053218,FiniteSolvedVerified,FiniteSolved,0.4649571267461915,true,0.4649571267461915,NA,reduced_q_pre_switch_upper_m0_seed.jls
