label,radius,dir_idx,sign,gp,Delta,feasible,improved
upper_lfixcomposite_sr1_60s,0.02,29,-1.0,0.890012597541145,1.1377440223953568,false,false
upper_lfixcomposite_sr1_60s,0.02,30,1.0,0.8886620742606651,1.2316540719200852,false,false
upper_lfixcomposite_sr1_60s,0.02,30,-1.0,0.896609842667924,0.8489930403864862,true,false
upper_lfixcomposite_sr1_60s,0.02,31,1.0,0.8965340115658971,0.8546916324161962,true,false
upper_lfixcomposite_sr1_60s,0.02,31,-1.0,0.888737905362692,1.228816663725535,false,false
upper_lfixcomposite_sr1_60s,0.02,32,1.0,0.8963004283886133,0.8598410357485278,true,false
upper_lfixcomposite_sr1_60s,0.02,32,-1.0,0.8889714885399758,1.2079760044784176,false,false
upper_lfixcomposite_sr1_60s,0.02,33,1.0,0.8946146298341596,0.9222256655185337,true,false
upper_lfixcomposite_sr1_60s,0.02,33,-1.0,0.8906572870944295,1.100486753656035,false,false
upper_lfixcomposite_sr1_60s,0.02,34,1.0,0.8982156819051961,0.8020425840625096,true,false
upper_lfixcomposite_sr1_60s,0.02,34,-1.0,0.887056235023393,1.3768810217914744,false,false
upper_lfixcomposite_sr1_60s,0.02,35,1.0,0.8923574307308323,1.013011859461246,false,false
upper_lfixcomposite_sr1_60s,0.02,35,-1.0,0.8929144861977568,0.9885336886443414,true,false
upper_lfixcomposite_sr1_60s,0.02,36,1.0,0.9022837143902267,0.6951455377432959,true,false
upper_lfixcomposite_sr1_60s,0.02,36,-1.0,0.8829882025383624,2.2412776253417226,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,1,1.0,0.9968391744173478,1.0238328609654817,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,1,-1.0,0.9966391744173478,0.9772961426816279,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,2,1.0,0.9967391744173478,0.9999998709620876,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,2,-1.0,0.9967391744173478,1.0000020684711313,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,3,1.0,0.9967391744173478,1.0000006084218585,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,3,-1.0,0.9967391744173478,1.0000011212562494,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,4,1.0,0.9967391744173478,0.9999990335293003,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,4,-1.0,0.9967391744173478,1.0000027967756981,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,5,1.0,0.9967391744173478,0.9999984022771126,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,5,-1.0,0.9967391744173478,1.000003307115208,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,6,1.0,0.9967391744173478,1.000275392715781,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,6,-1.0,0.9967391744173478,0.9997264789587296,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,7,1.0,0.9967391744173478,0.9992326401955076,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,7,-1.0,0.9967391744173478,1.0007702924153943,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,8,1.0,0.9967391744173478,1.0002549636146738,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,8,-1.0,0.9967391744173478,0.9997468846631071,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,9,1.0,0.9967391744173478,1.0001763674370459,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,9,-1.0,0.9967391744173478,0.9998254038579001,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,10,1.0,0.9967391744173478,1.0000037956574024,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,10,-1.0,0.9967391744173478,0.9999980069645567,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,11,1.0,0.9967391744173478,1.000002914690182,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,11,-1.0,0.9967391744173478,0.9999988080603296,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,12,1.0,0.9967391744173478,1.0000093809332085,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,12,-1.0,0.9967391744173478,0.9999926037599127,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,13,1.0,0.9967391744173478,0.9999995530279026,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,13,-1.0,0.9967391744173478,1.0000021553065572,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,14,1.0,0.9967391744173478,0.999996449904892,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,14,-1.0,0.9967391744173478,1.0000052588875432,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,15,1.0,0.9967391744173478,1.0000013929130254,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,15,-1.0,0.9967391744173478,1.0000003128671633,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,16,1.0,0.9967391744173478,0.9999981750507326,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,16,-1.0,0.9967391744173478,1.0000035326741532,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,17,1.0,0.9967105156913323,0.9930225292770027,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,17,-1.0,0.9967678331433634,1.0070821064329591,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,18,1.0,0.9967372419720899,0.9997627162614492,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,18,-1.0,0.9967411068626058,1.0002391103220494,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,19,1.0,0.996741922957452,1.0003936542909937,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,19,-1.0,0.9967364258772436,0.9996084319558243,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,20,1.0,0.9967372981620332,0.9993265264929315,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,20,-1.0,0.9967410506726625,1.0006761129445358,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,21,1.0,0.9967443844997858,1.0010702643753089,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,21,-1.0,0.9967339643349099,0.9989339129013147,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,22,1.0,0.9967578451919361,1.0039142013589502,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,22,-1.0,0.9967205036427595,0.9961191385010459,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,23,1.0,0.99670716914203,0.9926847555798168,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,23,-1.0,0.9967711796926657,1.0074303383731789,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,24,1.0,0.9967315768844924,0.9980289134497439,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,24,-1.0,0.9967467719502032,1.001980955296227,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,25,1.0,0.9967391718725945,1.000128474212612,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,25,-1.0,0.9967391769621011,0.9998732832404806,true,true
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,26,1.0,0.9967516235214298,1.0032929686173382,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,26,-1.0,0.9967267253132659,0.9967311047682839,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,27,1.0,0.9967477073426156,1.0022179714968398,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,27,-1.0,0.99673064149208,0.9977940118091109,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,28,1.0,0.9967874789102729,1.0114342951056012,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,28,-1.0,0.9966908699244228,0.9888333900051676,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,29,1.0,0.9967522912219636,1.0026974773865787,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,29,-1.0,0.996726057612732,0.9973193021116098,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,30,1.0,0.9967193049963297,0.9953340270012699,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,30,-1.0,0.996759043838366,1.0047134028270128,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,31,1.0,0.9967586646828558,1.0043562644803918,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,31,-1.0,0.9967196841518399,0.9956848078396502,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,32,1.0,0.9967574967669695,1.004339720542359,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,32,-1.0,0.9967208520677262,0.9957007948168629,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,33,1.0,0.9967490677741971,1.0024503416870945,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,33,-1.0,0.9967292810604985,0.9975638158426967,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,34,1.0,0.9967670730345524,1.0064098409612046,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,34,-1.0,0.9967112758001433,0.9936764227239628,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,35,1.0,0.9967377817786806,0.9995404854843609,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,35,-1.0,0.9967405670560151,1.0004616578002483,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,36,1.0,0.9967874131969775,1.011365264391285,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.0001,36,-1.0,0.9966909356377182,0.9888996763969014,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,1,1.0,0.9977391744173478,1.3084801123501726,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,1,-1.0,0.9957391744173478,0.8125234099799588,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,2,1.0,0.9967391744173478,1.0001656406554535,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,2,-1.0,0.9967391744173478,1.0000148758259668,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,3,1.0,0.9967391744173478,0.9999995311839665,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,3,-1.0,0.9967391744173478,1.0000046598524042,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,4,1.0,0.9967391744173478,0.9999822745190635,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,4,-1.0,0.9967391744173478,1.000199853831861,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,5,1.0,0.9967391744173478,0.9999765569599243,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,5,-1.0,0.9967391744173478,1.000061714847464,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,6,1.0,0.9967391744173478,1.0027537951440126,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,6,-1.0,0.9967391744173478,1.0020047433584867,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,7,1.0,0.9967391744173478,0.9970996141151257,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,7,-1.0,0.9967391744173478,1.0077509642634916,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,8,1.0,0.9967391744173478,1.0025484391543502,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,8,-1.0,0.9967391744173478,0.9974676198528725,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,9,1.0,0.9967391744173478,1.0017590001562158,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,9,-1.0,0.9967391744173478,0.9982493525704125,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,10,1.0,0.9967391744173478,1.0000245108707144,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,10,-1.0,0.9967391744173478,0.9999923896552363,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,11,1.0,0.9967391744173478,1.000054770006572,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,11,-1.0,0.9967391744173478,0.9999812162863472,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,12,1.0,0.9967391744173478,1.0001472332317716,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,12,-1.0,0.9967391744173478,0.999948470791181,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,13,1.0,0.9967391744173478,0.9999880169207438,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,13,-1.0,0.9967391744173478,1.0000501701854787,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,14,1.0,0.9967391744173478,0.9999570063201958,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,14,-1.0,0.9967391744173478,1.00008119674116,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,15,1.0,0.9967391744173478,1.0000425550832281,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,15,-1.0,0.9967391744173478,0.9999955003991333,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,16,1.0,0.9967391744173478,0.9999742097369771,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,16,-1.0,0.9967391744173478,1.0000638972789075,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,17,1.0,0.9964525871571928,0.9346087057522852,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,17,-1.0,0.9970257616775029,1.0758463667605191,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,18,1.0,0.9967198499647687,0.997624957139501,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,18,-1.0,0.996758498869927,1.0024032598482253,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,19,1.0,0.9967666598183901,1.0039460998447662,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,19,-1.0,0.9967116890163056,0.996093748209889,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,20,1.0,0.996720411864201,0.9932922458837307,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,20,-1.0,0.9967579369704946,1.006939300626166,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,21,1.0,0.9967912752417275,1.010823156733343,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,21,-1.0,0.9966870735929682,0.9894414253039856,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,22,1.0,0.9969258821632311,1.0406235343271728,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,22,-1.0,0.9965524666714646,0.9625465336318899,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,23,1.0,0.9964191216641695,0.9315320661949671,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,23,-1.0,0.9970592271705262,1.0799807085904685,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,24,1.0,0.9966631990887943,0.9806333533131563,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,24,-1.0,0.9968151497459014,1.0203020397691969,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,25,1.0,0.996739148969815,1.0014129375694898,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,25,-1.0,0.9967391998648807,0.9987207806480265,true,true
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,26,1.0,0.9968636654581668,1.0341071052220616,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,26,-1.0,0.9966146833765288,0.9682673953051862,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,27,1.0,0.9968245036700258,1.0226710977871696,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,27,-1.0,0.9966538451646698,0.9785082774433308,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,28,1.0,0.9972222193465976,1.1281323233596336,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,28,-1.0,0.996256129488098,0.8988873643170013,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,29,1.0,0.9968703424635053,1.0304623750085957,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,29,-1.0,0.9966080063711904,0.973969912461573,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,30,1.0,0.9965404802071663,0.9552779091899283,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,30,-1.0,0.9969378686275293,1.049463235711876,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,31,1.0,0.996934077072428,1.0454180359964504,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,31,-1.0,0.9965442717622677,0.9585284744206725,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,32,1.0,0.9969223979135637,1.0453825000939185,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,32,-1.0,0.9965559509211319,0.9586567350942844,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,33,1.0,0.996838107985841,1.0250650810491535,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,33,-1.0,0.9966402408488546,0.9763230883960408,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,34,1.0,0.9970181605893929,1.0683316547266304,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,34,-1.0,0.9964601882453028,0.9402936678047292,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,35,1.0,0.9967252480306747,0.9954529305312092,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,35,-1.0,0.9967531008040209,1.0046287337664552,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,36,1.0,0.9972215622136444,1.1272899499976856,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.001,36,-1.0,0.9962567866210512,0.8994484608385164,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,1,1.0,1.0017391744173478,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,1,-1.0,0.9917391744173478,0.4562940153984549,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,2,1.0,0.9967391744173478,1.0002428069541773,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,2,-1.0,0.9967391744173478,1.002276880374456,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,3,1.0,0.9967391744173478,1.0000709328566215,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,3,-1.0,0.9967391744173478,0.9998822539406,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,4,1.0,0.9967391744173478,1.0000111365194457,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,4,-1.0,0.9967391744173478,1.0025530071822364,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,5,1.0,0.9967391744173478,1.0018670198327047,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,5,-1.0,0.9967391744173478,1.0002186925830958,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,6,1.0,0.9967391744173478,1.0049851693442766,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,6,-1.0,0.9967391744173478,0.9956564476837733,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,7,1.0,0.9967391744173478,0.9907123457371624,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,7,-1.0,0.9967391744173478,1.0249817293349337,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,8,1.0,0.9967391744173478,1.0119503592200996,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,8,-1.0,0.9967391744173478,0.9933048207014563,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,9,1.0,0.9967391744173478,1.0042382058902943,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,9,-1.0,0.9967391744173478,1.0050045542611636,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,10,1.0,0.9967391744173478,1.0000458837469277,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,10,-1.0,0.9967391744173478,1.0022529589786737,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,11,1.0,0.9967391744173478,1.002371858397252,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,11,-1.0,0.9967391744173478,0.9996488526704601,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,12,1.0,0.9967391744173478,1.0007910996953282,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,12,-1.0,0.9967391744173478,1.0019673029406582,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,13,1.0,0.9967391744173478,1.0018350204756006,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,13,-1.0,0.9967391744173478,1.000106256131557,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,14,1.0,0.9967391744173478,0.999785598432704,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,14,-1.0,0.9967391744173478,1.0022507592074794,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,15,1.0,0.9967391744173478,1.0000655989010883,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,15,-1.0,0.9967391744173478,0.9999268467041458,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,16,1.0,0.9967391744173478,1.0018531890679112,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,16,-1.0,0.9967391744173478,1.0001742560095024,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,17,1.0,0.9953062381165727,0.7490589653271071,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,17,-1.0,0.998172110718123,1.5652681056410023,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,18,1.0,0.9966425521544521,0.9857039478223008,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,18,-1.0,0.9968357966802436,1.030326191822879,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,19,1.0,0.9968766014225589,1.0374136090147343,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,19,-1.0,0.9966017474121368,0.9819197589675,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,20,1.0,0.9966453616516138,0.9898028543848276,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,20,-1.0,0.9968329871830819,1.0289248003433356,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,21,1.0,0.996999678539246,1.0758618090178476,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,21,-1.0,0.9964786702954497,0.944347464745302,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,22,1.0,0.9976727131467643,1.2832260178424169,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,22,-1.0,0.9958056356879313,0.8370467550346782,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,23,1.0,0.995138910651456,0.7327335756797145,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,23,-1.0,0.9983394381832397,1.6228395949056686,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,24,1.0,0.9963592977745802,0.9187476471095144,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,24,-1.0,0.9971190510601154,1.1087396622878196,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,25,1.0,0.9967390471796838,1.007219370841588,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,25,-1.0,0.9967393016550119,1.0014556982026828,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,26,1.0,0.9973616296214429,1.1893617055288463,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,26,-1.0,0.9961167192132527,0.8779131697891249,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,27,1.0,0.9971658206807378,1.1258646917671757,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,27,-1.0,0.9963125281539579,0.9072906144889509,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,28,1.0,0.9991543990635967,2.754176954940803,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,28,-1.0,0.994323949771099,0.642871489489482,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,29,1.0,0.9973950146481352,1.189947040488084,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,29,-1.0,0.9960833341865605,0.8739322710768902,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,30,1.0,0.9957457033664404,0.8197116386245693,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,30,-1.0,0.9977326454682552,1.303222009348294,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,31,1.0,0.9977136876927485,1.3060298819070937,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,31,-1.0,0.9957646611419472,0.822227396344835,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,32,1.0,0.9976552918984275,1.2797036122568737,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,32,-1.0,0.9958230569362682,0.8284900738815092,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,33,1.0,0.997233842259814,1.1421799196725329,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,33,-1.0,0.9962445065748816,0.8964886526875688,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,34,1.0,0.9981341052775732,1.5265402359610722,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,34,-1.0,0.9953442435571225,0.7590056384111128,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,35,1.0,0.9966695424839822,0.9908893146490544,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,35,-1.0,0.9968088063507134,1.0214639895986475,false,false
