label,n,median_s,min_s,max_s,p90_s,p95_s,mean_s,std_s,mean_alloc_bytes,total_alloc_bytes,mean_gc_s,total_gc_s
0_TOTAL_inclusive,30,3.135854378,3.048442855,3.326116334,3.2628309236,3.30214811045,3.156119799533333,0.08017567276725963,64583.46666666667,1937504,0.0,0.0
1_draw_level_weight_construction_ddPsi,30,0.0004150685,0.000373255,0.001114421,0.0007588855000000001,0.0008736093499999994,0.0005273314333333333,0.00020181151367340411,0.0,0,0.0,0.0
2_weighted_bin_contingency_accumulation,30,2.5135704435,2.426968998,2.686718658,2.6055246074,2.6246363019,2.519419588366667,0.06510890774971,0.0,0,0.0,0.0
3_cumulative_prefix_sums,30,0.0177156275,0.01561723,0.022490987,0.0198957659,0.020102171199999998,0.01782946603333333,0.0015576086175745772,0.0,0,0.0,0.0
4_common_common_block_HCC,30,0.005302904000000001,0.004931818,0.007937747,0.0075306064,0.00760731305,0.0058917264,0.0010527911531418592,3032.0,90960,0.0,0.0
5_economic_common_cross_block_HEC,30,0.004765992,0.004356279,0.005834566,0.005688322899999999,0.0057470503,0.004928912233333333,0.0004568539588922212,61215.46666666667,1836464,0.0,0.0
6_core_economic_hessian_block_HEE,30,0.597538871,0.540273316,0.661331343,0.6472346209000001,0.6512547686000001,0.5999160981,0.029681042800540982,0.0,0,0.0,0.0
7_symmetrize_and_pack,30,0.004620619,0.004296206,0.007459942,0.005759033300000001,0.006700329649999996,0.004998830366666666,0.0008186119693261053,0.0,0,0.0,0.0
