call_idx,source,reason,wall_seconds,n_inner_solves
1,cheap,none,2.984110116958618,1
2,cheap,none,0.16602396965026855,1
3,cheap,none,0.14838814735412598,1
4,cheap,none,0.15775489807128906,1
5,cheap,none,0.14058685302734375,1
6,cheap,none,0.44932007789611816,1
7,cheap,none,0.16493701934814453,1
8,cheap,none,0.15434503555297852,1
9,cheap,none,0.15956616401672363,1
10,cheap,none,0.1521470546722412,1
11,cheap,none,0.14208006858825684,1
12,cheap,none,0.1475830078125,1
13,cheap,none,0.14377093315124512,1
14,cheap,none,0.148421049118042,1
15,cheap,none,0.14605212211608887,1
16,cheap,none,0.14693784713745117,1
17,cheap,none,0.13888096809387207,1
18,cheap,none,0.13979697227478027,1
19,cheap,none,0.15143609046936035,1
20,cheap,none,0.3291928768157959,1
21,cheap,none,0.4146609306335449,1
22,cheap,none,0.15003395080566406,1
23,cheap,none,0.1543121337890625,1
24,cheap,none,0.15412187576293945,1
25,cheap,none,0.15695595741271973,1
26,cheap,none,0.13660192489624023,1
27,cheap,none,0.13506603240966797,1
28,cheap,none,0.13760089874267578,1
29,cheap,none,0.14224505424499512,1
30,cheap,none,0.13495612144470215,1
31,cheap,none,0.13677501678466797,1
32,cheap,none,0.1403820514678955,1
33,cheap,none,0.13864398002624512,1
34,cheap,none,0.14398694038391113,1
35,cheap,none,0.14272785186767578,1
36,cheap,none,0.14026498794555664,1
37,cheap,none,0.13793492317199707,1
38,cheap,none,0.14023900032043457,1
39,cheap,none,0.13765716552734375,1
40,cheap,none,0.14010214805603027,1
41,cheap,none,0.1492290496826172,1
42,cheap,none,0.14794111251831055,1
43,cheap,none,0.14638113975524902,1
44,cheap,none,0.14575910568237305,1
45,cheap,none,0.14291906356811523,1
46,cheap,none,0.28604793548583984,1
47,cheap,none,0.41460609436035156,1
48,cheap,none,0.16301608085632324,1
49,cheap,none,0.158034086227417,1
50,cheap,none,0.1593620777130127,1
51,cheap,none,0.13391900062561035,1
52,cheap,none,0.15160107612609863,1
53,cheap,none,0.13383197784423828,1
54,cheap,none,0.14068889617919922,1
55,cheap,none,0.13418292999267578,1
56,cheap,none,0.13360309600830078,1
57,cheap,none,0.14600801467895508,1
58,cheap,none,0.15896010398864746,1
59,cheap,none,0.1453111171722412,1
60,cheap,none,0.13944101333618164,1
61,cheap,none,0.1423969268798828,1
62,cheap,none,0.13989901542663574,1
63,cheap,none,0.15049314498901367,1
64,cheap,none,0.13854002952575684,1
65,cheap,none,0.14092397689819336,1
66,cheap,none,0.14282608032226562,1
67,cheap,none,0.14195489883422852,1
68,cheap,none,0.13739490509033203,1
69,cheap,none,0.16017508506774902,1
70,cheap,none,0.13473796844482422,1
71,cheap,none,0.14838886260986328,1
72,cheap,none,0.14458894729614258,1
73,cheap,none,0.1398448944091797,1
74,cheap,none,0.14040303230285645,1
75,cheap,none,0.14083099365234375,1
76,cheap,none,0.14378118515014648,1
77,cheap,none,0.14139795303344727,1
78,cheap,none,0.13973498344421387,1
79,cheap,none,0.14089012145996094,1
80,cheap,none,0.1376659870147705,1
81,cheap,none,0.14834380149841309,1
82,cheap,none,0.14428496360778809,1
83,cheap,none,0.13917207717895508,1
84,cheap,none,0.14107203483581543,1
85,cheap,none,0.13773012161254883,1
86,cheap,none,0.40255188941955566,1
87,cheap,none,0.15346813201904297,1
88,cheap,none,0.15807509422302246,1
89,cheap,none,0.15816807746887207,1
90,cheap,none,0.16929006576538086,1
91,cheap,none,0.14432096481323242,1
92,cheap,none,0.14451885223388672,1
93,cheap,none,0.15907788276672363,1
94,cheap,none,0.135545015335083,1
95,cheap,none,0.14165687561035156,1
96,cheap,none,0.13968610763549805,1
97,cheap,none,0.13542389869689941,1
98,cheap,none,0.1412661075592041,1
99,cheap,none,0.14613604545593262,1
100,cheap,none,0.14399385452270508,1
101,cheap,none,0.14008498191833496,1
102,cheap,none,0.14313101768493652,1
103,cheap,none,0.1458277702331543,1
104,cheap,none,0.143280029296875,1
105,cheap,none,0.14372611045837402,1
106,cheap,none,0.14327597618103027,1
107,cheap,none,0.2510650157928467,1
108,cheap,none,0.14758896827697754,1
109,cheap,none,0.157365083694458,1
110,cheap,none,0.1355152130126953,1
111,cheap,none,0.13483405113220215,1
112,cheap,none,0.14099597930908203,1
113,cheap,none,0.13964414596557617,1
114,cheap,none,0.14628911018371582,1
