call_idx,source,reason,wall_seconds,n_inner_solves
1,cheap_shared,none,3.023138999938965,0
2,cheap_shared,none,0.05873703956604004,0
3,cheap_shared,none,0.04624795913696289,0
4,cheap_shared,none,0.04897713661193848,0
5,cheap_shared,none,0.04967999458312988,0
6,cheap_shared,none,0.040307044982910156,0
7,cheap_shared,none,0.04741215705871582,0
8,cheap_shared,none,0.054151058197021484,0
9,cheap_shared,none,0.041188955307006836,0
10,cheap_shared,none,0.05241107940673828,0
11,cheap_shared,none,0.050714969635009766,0
12,cheap_shared,none,0.10074806213378906,0
13,cheap_shared,none,0.03358602523803711,0
14,cheap_shared,none,0.04566812515258789,0
15,cheap_shared,none,0.05402112007141113,0
16,cheap_shared,none,0.04910898208618164,0
17,cheap_shared,none,0.05013704299926758,0
18,cheap_shared,none,0.04937100410461426,0
19,cheap_shared,none,0.05189704895019531,0
20,cheap_shared,none,0.04894304275512695,0
21,cheap_shared,none,0.04732990264892578,0
22,cheap_shared,none,0.03976297378540039,0
23,cheap_shared,none,0.08794689178466797,0
24,cheap_shared,none,0.0329899787902832,0
25,cheap_shared,none,0.03613591194152832,0
26,cheap_shared,none,0.036210060119628906,0
27,cheap_shared,none,0.03738117218017578,0
28,cheap_shared,none,0.05135011672973633,0
29,cheap_shared,none,0.03079390525817871,0
30,cheap_shared,none,0.03226900100708008,0
31,cheap_shared,none,0.04936408996582031,0
32,cheap_shared,none,0.04511308670043945,0
33,cheap_shared,none,0.04504585266113281,0
34,cheap_shared,none,0.06125903129577637,0
35,cheap_shared,none,0.06245923042297363,0
36,cheap_shared,none,0.060571908950805664,0
37,cheap_shared,none,0.05692410469055176,0
38,cheap_shared,none,0.05167508125305176,0
39,cheap_shared,none,0.052062034606933594,0
40,cheap_shared,none,0.05195498466491699,0
41,cheap_shared,none,0.04541611671447754,0
42,cheap_shared,none,0.04860210418701172,0
43,cheap_shared,none,0.12212491035461426,0
44,cheap_shared,none,0.0327908992767334,0
45,cheap_shared,none,0.03792309761047363,0
46,cheap_shared,none,0.03632402420043945,0
47,cheap_shared,none,0.036897897720336914,0
48,cheap_shared,none,0.03339409828186035,0
49,cheap_shared,none,0.052323102951049805,0
50,cheap_shared,none,0.04800891876220703,0
51,cheap_shared,none,0.044988155364990234,0
52,cheap_shared,none,0.04568195343017578,0
53,cheap_shared,none,0.05103898048400879,0
54,cheap_shared,none,0.05081820487976074,0
55,cheap_shared,none,0.051631927490234375,0
56,cheap_shared,none,0.050184011459350586,0
57,cheap_shared,none,0.05207109451293945,0
58,cheap_shared,none,0.05095195770263672,0
59,cheap_shared,none,0.053347110748291016,0
60,cheap_shared,none,0.03437089920043945,0
61,cheap_shared,none,0.052963972091674805,0
62,cheap_shared,none,0.03297281265258789,0
